model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
autoencoder-cu,CU,44300,453.864,474.478,484.405,97606.33,0.818488,0.845795,0.735802,0.994453
autoencoder-cu,CU,44400,449.822,469.332,482.674,98705.69,0.818468,0.845748,0.735724,0.994464
autoencoder-cu,CU,44500,452.386,476.019,485.922,98367.4,0.818315,0.845615,0.735517,0.994476
autoencoder-cu,CU,44600,456.371,478.799,483.91,97727.57,0.818498,0.84576,0.735729,0.994489
autoencoder-cu,CU,44700,454.922,472.024,491.053,98258.69,0.818658,0.845882,0.735907,0.994501
autoencoder-cu,CU,44800,455.241,476.327,490.239,98409.38,0.818661,0.845868,0.735904,0.994468
autoencoder-cu,CU,44900,456.94,476.149,482.897,98262.42,0.818575,0.845766,0.735745,0.994479
autoencoder-cu,CU,45000,458.353,478.946,493.748,98177.58,0.818644,0.845841,0.735875,0.994448
autoencoder-cu,CU,45100,459.451,478.666,492.978,98160.67,0.818603,0.845796,0.7358,0.994459
autoencoder-cu,CU,45200,457.865,477.421,490.503,98719.09,0.818562,0.845739,0.735755,0.994383
autoencoder-cu,CU,45300,460.43,481.079,490.704,98386.2,0.818521,0.84574,0.735749,0.994396
autoencoder-cu,CU,45400,464.832,483.741,493.171,97669.6,0.818502,0.845733,0.735733,0.994409
autoencoder-cu,CU,45500,461.366,479.056,487.419,98620.28,0.81833,0.84557,0.735481,0.994419
autoencoder-cu,CU,45600,463.897,489.23,493.054,98297.73,0.818289,0.845531,0.735415,0.994431
autoencoder-cu,CU,45700,467.749,492.856,514.597,97701.89,0.818359,0.845583,0.735486,0.994443
autoencoder-cu,CU,45800,464.633,486.207,494.688,98572.42,0.818144,0.845401,0.735206,0.994454
autoencoder-cu,CU,45900,466.188,489.829,505.279,98458.19,0.818148,0.845383,0.735172,0.994465
autoencoder-cu,CU,46000,470.052,492.939,503.005,97861.61,0.817935,0.845186,0.734891,0.994432
autoencoder-cu,CU,46100,468.487,487.95,498.223,98401.84,0.817918,0.845152,0.734835,0.994443
autoencoder-cu,CU,46200,468.722,489.581,499.855,98565.85,0.817965,0.845131,0.734798,0.994453
autoencoder-cu,CU,46300,473.808,500.675,514.165,97718.93,0.817883,0.845074,0.734705,0.994465
autoencoder-cu,CU,46400,471.371,494.414,497.003,98436.28,0.817974,0.84517,0.734842,0.994478
autoencoder-cu,CU,46500,472.592,490.955,491.951,98393.47,0.818043,0.845227,0.734922,0.99449
autoencoder-cu,CU,46600,476.369,498.265,510.838,97823.32,0.818026,0.845165,0.734823,0.9945
autoencoder-cu,CU,46700,475.58,492.049,499.274,98195.81,0.818094,0.845227,0.734911,0.994512
autoencoder-cu,CU,46800,474.986,498.292,505.902,98529.31,0.818056,0.845207,0.734874,0.994524
autoencoder-cu,CU,46900,481.541,505.503,518.357,97395.63,0.817974,0.845162,0.734799,0.994536
autoencoder-cu,CU,47000,477.445,493.839,499.663,98440.75,0.818085,0.84526,0.734941,0.994549
autoencoder-cu,CU,47100,479.404,501.36,507.975,98247.07,0.818153,0.845327,0.735059,0.994519
autoencoder-cu,CU,47200,482.753,507.647,513.733,97772.56,0.818263,0.845436,0.735216,0.994531
autoencoder-cu,CU,47300,482.105,506.711,514.311,98111.46,0.818414,0.845563,0.735425,0.994502
autoencoder-cu,CU,47400,481.01,500.685,507.305,98542.6,0.818397,0.845574,0.735457,0.994472
autoencoder-cu,CU,47500,485.19,510.23,521.408,97899.81,0.818421,0.845627,0.735575,0.994401
autoencoder-cu,CU,47600,483.545,501.164,508.743,98439.66,0.818487,0.845698,0.735722,0.994331
autoencoder-cu,CU,47700,488.859,507.685,530.147,97574.23,0.818386,0.845637,0.735623,0.994343
autoencoder-cu,CU,47800,487.059,511.467,526.409,98140.08,0.818431,0.845687,0.735693,0.994355
autoencoder-cu,CU,47900,486.664,511.123,519.481,98425.12,0.818434,0.845691,0.735692,0.994367
autoencoder-cu,CU,48000,490.654,517.061,530.801,97828.64,0.818479,0.845747,0.735769,0.99438
autoencoder-cu,CU,48100,490.246,511.374,520.908,98113.99,0.818482,0.845767,0.735792,0.994392
autoencoder-cu,CU,48200,487.57,502.587,512.468,98857.55,0.818382,0.845674,0.735646,0.994403
autoencoder-cu,CU,48300,495.232,515.187,529.473,97530.09,0.818344,0.845642,0.735592,0.994414
autoencoder-cu,CU,48400,492.088,520.609,533.883,98356.37,0.818533,0.845834,0.735897,0.994387
autoencoder-cu,CU,48500,493.141,513.576,532.119,98349.15,0.818495,0.845808,0.735873,0.994358
autoencoder-cu,CU,48600,499.833,520.947,528.961,97232.49,0.818313,0.84564,0.735637,0.994327
autoencoder-cu,CU,48700,498.0,512.031,524.531,97791.17,0.818214,0.84557,0.735547,0.994298
autoencoder-cu,CU,48800,498.095,521.214,533.971,97973.26,0.818115,0.845468,0.735387,0.994308
autoencoder-cu,CU,48900,501.12,526.639,533.687,97581.4,0.818139,0.845508,0.735441,0.994321
autoencoder-cu,CU,49000,497.988,526.369,528.935,98396.03,0.818122,0.84553,0.735466,0.994333
autoencoder-cu,CU,49100,499.963,521.895,526.35,98207.35,0.818187,0.845556,0.735523,0.994304
autoencoder-cu,CU,49200,504.735,532.687,542.704,97476.8,0.818252,0.845593,0.735572,0.994315
autoencoder-cu,CU,49300,501.471,523.193,529.087,98310.71,0.818377,0.845738,0.735783,0.994329
autoencoder-cu,CU,49400,504.025,528.945,534.403,98010.95,0.818543,0.845873,0.736004,0.9943
autoencoder-cu,CU,49500,508.09,533.446,544.151,97423.61,0.818687,0.846021,0.736242,0.994274
autoencoder-cu,CU,49600,506.237,529.873,533.609,97977.89,0.818669,0.846009,0.736218,0.994285
autoencoder-cu,CU,49700,506.568,534.002,539.018,98111.22,0.818652,0.845966,0.736147,0.994295
autoencoder-cu,CU,49800,510.742,532.44,544.281,97505.26,0.818715,0.846033,0.736242,0.994308
autoencoder-cu,CU,49900,508.664,532.775,541.141,98100.07,0.818737,0.846066,0.736286,0.99432
autoencoder-cu,CU,50000,510.301,530.432,538.983,97981.42,0.81876,0.846062,0.736296,0.994291
autoencoder-cu,CU,50100,514.773,538.517,549.891,97324.38,0.818663,0.845983,0.736191,0.994262
autoencoder-cu,CU,50200,512.737,534.288,550.153,97905.96,0.818685,0.845985,0.736188,0.994273
autoencoder-cu,CU,50300,513.352,531.486,537.498,97983.48,0.818668,0.845942,0.736118,0.994283
autoencoder-cu,CU,50400,512.944,534.286,537.94,98256.35,0.818472,0.845787,0.735899,0.994254
autoencoder-cu,CU,50500,515.048,539.894,547.356,98049.19,0.818594,0.845891,0.73605,0.994266
autoencoder-cu,CU,50600,518.98,544.099,548.991,97498.85,0.818617,0.845924,0.736093,0.994278
autoencoder-cu,CU,50700,516.654,536.074,545.091,98131.46,0.818619,0.845948,0.736122,0.99429
autoencoder-cu,CU,50800,518.304,536.66,541.782,98011.9,0.818661,0.845953,0.736125,0.9943
autoencoder-cu,CU,50900,522.831,551.413,560.087,97354.55,0.818625,0.845928,0.736081,0.994311
autoencoder-cu,CU,51000,518.725,539.277,548.519,98318.07,0.818765,0.84604,0.736265,0.994284
autoencoder-cu,CU,51100,518.5,535.699,551.342,98553.53,0.818728,0.84602,0.736228,0.994295
autoencoder-cu,CU,51200,524.497,546.455,561.836,97617.37,0.81875,0.846036,0.736312,0.99419
autoencoder-cu,CU,51300,523.556,541.904,547.578,97983.79,0.818752,0.846024,0.736287,0.994201
autoencoder-cu,CU,51400,525.108,541.96,560.869,97884.59,0.818794,0.846044,0.736312,0.994212
autoencoder-cu,CU,51500,527.491,551.242,567.089,97632.03,0.818777,0.846043,0.736304,0.994223
autoencoder-cu,CU,51600,526.058,547.729,554.653,98088.04,0.818818,0.846074,0.736344,0.994234
autoencoder-cu,CU,51700,525.398,545.698,551.867,98401.66,0.818917,0.846202,0.736552,0.99421
autoencoder-cu,CU,51800,531.045,553.638,574.54,97543.55,0.818958,0.846247,0.736635,0.994183
autoencoder-cu,CU,51900,527.322,544.721,568.809,98421.89,0.818979,0.846258,0.736646,0.994194
autoencoder-cu,CU,52000,528.88,547.731,562.066,98321.04,0.819,0.846264,0.736649,0.994205
autoencoder-cu,CU,52100,531.542,557.256,571.965,98016.68,0.819136,0.846353,0.736778,0.994215
autoencoder-cu,CU,52200,530.75,554.025,563.441,98351.35,0.819061,0.846275,0.736654,0.994225
autoencoder-cu,CU,52300,531.04,558.239,563.772,98486.03,0.81914,0.846338,0.736742,0.994237
autoencoder-cu,CU,52400,537.268,564.34,571.386,97530.38,0.819046,0.846246,0.736619,0.994209
autoencoder-cu,CU,52500,532.362,555.178,566.86,98617.17,0.81899,0.846207,0.736575,0.994182
autoencoder-cu,CU,52600,532.882,554.739,562.28,98708.58,0.818935,0.846159,0.736496,0.994192
autoencoder-cu,CU,52700,536.633,562.637,574.545,98204.89,0.818937,0.846186,0.73653,0.994205
autoencoder-cu,CU,52800,536.341,557.338,578.537,98444.85,0.818958,0.846197,0.736541,0.994215
autoencoder-cu,CU,52900,542.748,571.792,577.863,97466.95,0.818979,0.846228,0.736582,0.994227
autoencoder-cu,CU,53000,539.927,560.246,568.712,98161.47,0.818981,0.846201,0.736556,0.994199
autoencoder-cu,CU,53100,540.916,562.759,573.008,98166.74,0.819021,0.846289,0.736682,0.994212
autoencoder-cu,CU,53200,547.027,569.248,588.207,97252.9,0.819023,0.846301,0.736694,0.994224
autoencoder-cu,CU,53300,542.532,568.008,571.609,98243.0,0.819099,0.846362,0.736801,0.994198
autoencoder-cu,CU,53400,544.43,567.797,585.196,98084.3,0.819232,0.846468,0.736956,0.994209
autoencoder-cu,CU,53500,550.107,573.567,579.185,97253.83,0.819364,0.846598,0.737146,0.994221
autoencoder-cu,CU,53600,546.802,566.52,588.928,98024.59,0.819384,0.846604,0.737149,0.994231
autoencoder-cu,CU,53700,547.649,568.609,588.328,98055.49,0.819311,0.846537,0.737062,0.994205
autoencoder-cu,CU,53800,550.418,578.244,586.301,97743.9,0.819331,0.846528,0.737043,0.994214
autoencoder-cu,CU,53900,549.103,574.175,580.348,98160.11,0.819221,0.846425,0.736903,0.994187
autoencoder-cu,CU,54000,548.634,566.87,578.441,98426.18,0.819222,0.846466,0.736957,0.9942
autoencoder-cu,CU,54100,554.105,573.372,583.794,97634.99,0.819261,0.846499,0.737022,0.994174
autoencoder-cu,CU,54200,550.007,569.898,587.172,98544.12,0.819244,0.846488,0.736999,0.994185
autoencoder-cu,CU,54300,550.078,569.553,580.146,98713.19,0.819227,0.846452,0.73694,0.994194
autoencoder-cu,CU,54400,555.812,581.491,596.611,97874.75,0.819191,0.846408,0.736868,0.994204
autoencoder-cu,CU,54500,553.36,577.478,588.306,98489.18,0.819211,0.8464,0.736849,0.994214
autoencoder-cu,CU,54600,554.986,576.49,592.516,98380.87,0.819158,0.846357,0.736819,0.994151
autoencoder-cu,CU,54700,560.237,588.68,592.252,97637.25,0.81925,0.846473,0.736987,0.994164
autoencoder-cu,CU,54800,556.767,580.092,588.936,98425.36,0.819106,0.84636,0.736811,0.994174
autoencoder-cu,CU,54900,559.321,584.965,593.599,98154.76,0.819107,0.846376,0.736829,0.994185
autoencoder-cu,CU,55000,563.172,582.191,593.13,97661.09,0.819055,0.846306,0.736718,0.994194
autoencoder-cu,CU,55100,560.257,580.932,592.83,98347.66,0.819056,0.846256,0.736677,0.994131
autoencoder-cu,CU,55200,560.231,581.041,587.708,98530.73,0.819058,0.846234,0.736659,0.994104
autoencoder-cu,CU,55300,565.173,591.029,605.567,97846.2,0.819114,0.846295,0.736763,0.99408
autoencoder-cu,CU,55400,562.158,585.486,588.755,98548.83,0.818989,0.846177,0.7366,0.994053
autoencoder-cu,CU,55500,568.89,589.78,596.986,97558.39,0.818973,0.846134,0.736549,0.994027
autoencoder-cu,CU,55600,565.535,588.068,601.572,98313.95,0.818921,0.84605,0.736418,0.994035
autoencoder-cu,CU,55700,566.994,593.401,601.321,98237.38,0.818959,0.846088,0.736469,0.994047
autoencoder-cu,CU,55800,570.18,594.659,601.91,97863.87,0.818925,0.846046,0.7364,0.994056
autoencoder-cu,CU,55900,572.781,599.683,612.015,97593.99,0.818855,0.845988,0.736306,0.994067
autoencoder-cu,CU,56000,568.079,586.337,602.179,98577.81,0.818839,0.845992,0.736305,0.994078
autoencoder-cu,CU,56100,574.407,600.139,620.318,97665.88,0.818806,0.84595,0.736237,0.994087
autoencoder-cu,CU,56200,570.728,592.695,604.663,98470.67,0.818772,0.84595,0.736231,0.994099
autoencoder-cu,CU,56300,574.192,602.472,607.747,98050.8,0.818739,0.845951,0.736225,0.994111
autoencoder-cu,CU,56400,578.368,601.058,607.901,97515.77,0.818759,0.845971,0.73625,0.994121
autoencoder-cu,CU,56500,576.978,600.59,614.788,97923.93,0.81869,0.84589,0.736123,0.99413
autoencoder-cu,CU,56600,576.155,602.785,612.786,98237.48,0.818675,0.845843,0.736047,0.994139
autoencoder-cu,CU,56700,582.642,610.107,615.423,97315.29,0.818765,0.845923,0.736162,0.99415
autoencoder-cu,CU,56800,577.547,602.306,613.515,98346.89,0.818803,0.84597,0.736227,0.994161
autoencoder-cu,CU,56900,577.964,600.441,608.315,98449.03,0.818787,0.845941,0.736178,0.99417
autoencoder-cu,CU,57000,583.601,604.655,622.639,97669.45,0.81893,0.846091,0.736398,0.994183
autoencoder-cu,CU,57100,582.696,603.278,624.849,97992.77,0.818949,0.84611,0.736422,0.994193
autoencoder-cu,CU,57200,582.716,610.875,620.305,98160.99,0.818881,0.846072,0.736358,0.994204
autoencoder-cu,CU,57300,588.705,612.145,628.415,97332.28,0.818778,0.845953,0.736193,0.994177
autoencoder-cu,CU,57400,584.548,611.748,618.959,98195.58,0.818763,0.84592,0.736138,0.994186
autoencoder-cu,CU,57500,586.252,606.343,620.876,98080.75,0.818713,0.84589,0.736124,0.994127
autoencoder-cu,CU,57600,591.352,615.59,626.82,97403.97,0.81875,0.845936,0.736188,0.994138
autoencoder-cu,CU,57700,588.749,612.499,618.927,98004.37,0.818804,0.845994,0.736308,0.99408
autoencoder-cu,CU,57800,587.749,610.309,617.085,98341.33,0.818824,0.846032,0.736359,0.994092
autoencoder-cu,CU,57900,593.12,618.521,620.95,97619.39,0.81886,0.846064,0.736401,0.994102
autoencoder-cu,CU,58000,590.801,613.051,624.203,98171.79,0.818931,0.846125,0.736488,0.994113
autoencoder-cu,CU,58100,593.078,617.876,632.636,97963.53,0.81895,0.84613,0.736491,0.994122
autoencoder-cu,CU,58200,593.322,617.865,629.213,98091.71,0.818952,0.846128,0.736482,0.994132
autoencoder-cu,CU,58300,595.13,619.14,631.833,97961.73,0.818988,0.846168,0.736538,0.994143
autoencoder-cu,CU,58400,601.566,627.091,637.264,97079.9,0.819041,0.846208,0.736591,0.994153
autoencoder-cu,CU,58500,598.515,619.977,641.536,97741.85,0.819145,0.846346,0.736794,0.994166
autoencoder-cu,CU,58600,598.576,619.306,628.941,97898.94,0.81913,0.84634,0.73678,0.994176
autoencoder-cu,CU,58700,605.644,641.228,651.869,96921.6,0.819182,0.846397,0.736859,0.994186
autoencoder-cu,CU,58800,602.989,625.829,641.052,97514.24,0.819201,0.846402,0.736881,0.994162
autoencoder-cu,CU,58900,601.427,627.778,636.196,97933.8,0.819117,0.846342,0.736804,0.994138
autoencoder-cu,CU,59000,605.53,629.791,639.948,97435.3,0.819102,0.84635,0.736828,0.994115
autoencoder-cu,CU,59100,606.45,628.781,638.071,97452.45,0.819086,0.846348,0.73682,0.994126
autoencoder-cu,CU,59200,603.78,623.82,631.502,98049.0,0.81897,0.846243,0.736655,0.994135
autoencoder-cu,CU,59300,611.929,640.012,644.583,96906.65,0.818971,0.846241,0.736647,0.994144
autoencoder-cu,CU,59400,603.044,622.843,636.918,98500.23,0.818855,0.846145,0.736496,0.994154
autoencoder-cu,CU,59500,602.829,629.63,634.16,98701.32,0.81879,0.846086,0.736401,0.994163
autoencoder-cu,CU,59600,611.141,638.285,652.451,97522.5,0.818809,0.846113,0.736437,0.994173
autoencoder-cu,CU,59700,609.301,629.902,640.939,97981.15,0.818861,0.846152,0.736508,0.99415
autoencoder-cu,CU,59800,609.882,632.913,641.154,98051.8,0.818813,0.846078,0.736393,0.994158
autoencoder-cu,CU,59900,615.199,645.837,655.634,97366.85,0.818798,0.846095,0.736412,0.994169
autoencoder-cu,CU,60000,609.36,631.981,644.279,98463.93,0.818883,0.846188,0.736546,0.99418
autoencoder-cu,CU,60100,610.543,638.128,652.964,98436.94,0.818902,0.846215,0.7366,0.994157
autoencoder-cu,CU,60200,616.963,639.411,651.025,97574.66,0.81887,0.846219,0.7366,0.994168
autoencoder-cu,CU,60300,611.714,637.927,644.704,98575.56,0.818872,0.846208,0.736579,0.994177
autoencoder-cu,CU,60400,614.663,642.661,654.503,98265.18,0.818841,0.846165,0.736508,0.994185
autoencoder-cu,CU,60500,619.391,642.419,654.844,97676.65,0.818777,0.846093,0.736414,0.994161
autoencoder-cu,CU,60600,615.593,649.145,665.427,98441.74,0.818828,0.846127,0.736459,0.994171
autoencoder-cu,CU,60700,616.629,646.673,652.857,98438.51,0.81888,0.846186,0.736543,0.994181
autoencoder-cu,CU,60800,619.71,643.845,655.369,98110.42,0.818931,0.846237,0.736632,0.994159
autoencoder-cu,CU,60900,618.008,643.622,651.41,98542.36,0.818949,0.846238,0.736629,0.994168
autoencoder-cu,CU,61000,623.829,654.19,664.116,97783.28,0.819016,0.846291,0.736704,0.994177
autoencoder-cu,CU,61100,621.948,647.57,657.72,98239.66,0.819002,0.846247,0.736633,0.994185
autoencoder-cu,CU,61200,623.769,647.615,656.763,98113.29,0.819052,0.846335,0.736761,0.994197
autoencoder-cu,CU,61300,626.835,657.037,673.708,97792.95,0.819086,0.846395,0.736845,0.994208
autoencoder-cu,CU,61400,624.84,651.876,667.045,98265.16,0.818958,0.84629,0.736699,0.994185
autoencoder-cu,CU,61500,624.808,652.889,656.38,98430.25,0.818846,0.846197,0.736571,0.994161
autoencoder-cu,CU,61600,629.841,655.962,659.89,97802.4,0.818685,0.846049,0.736342,0.994169
autoencoder-cu,CU,61700,626.042,649.472,662.863,98555.73,0.818541,0.845946,0.736182,0.994179
autoencoder-cu,CU,61800,628.367,652.762,673.805,98350.2,0.81843,0.845846,0.736043,0.994155
autoencoder-cu,CU,61900,635.817,665.564,693.176,97355.11,0.818417,0.845842,0.736031,0.994164
autoencoder-cu,CU,62000,632.219,662.469,674.469,98067.32,0.818387,0.845821,0.735994,0.994174
autoencoder-cu,CU,62100,632.659,655.695,672.695,98157.2,0.81839,0.845811,0.735974,0.994183
autoencoder-cu,CU,62200,635.669,659.513,668.458,97849.62,0.818408,0.845817,0.735978,0.994192
autoencoder-cu,CU,62300,634.987,663.827,683.328,98112.29,0.818427,0.845823,0.735982,0.994201
autoencoder-cu,CU,62400,635.192,660.668,673.785,98238.01,0.818542,0.845927,0.736152,0.994179
autoencoder-cu,CU,62500,642.467,670.85,682.226,97281.24,0.81856,0.84592,0.736154,0.994156
autoencoder-cu,CU,62600,641.41,671.148,695.876,97597.55,0.818562,0.84591,0.736134,0.994164
autoencoder-cu,CU,62700,637.5,665.029,670.621,98352.88,0.818549,0.845913,0.736134,0.994174
autoencoder-cu,CU,62800,643.691,675.597,683.259,97562.4,0.818567,0.845927,0.73615,0.994183
autoencoder-cu,CU,62900,639.531,670.784,683.416,98353.36,0.818553,0.84591,0.736119,0.994192
autoencoder-cu,CU,63000,641.331,661.589,685.217,98233.28,0.818571,0.845907,0.73611,0.994201
autoencoder-cu,CU,63100,644.891,678.334,679.175,97846.05,0.818637,0.845959,0.736201,0.994179
autoencoder-cu,CU,63200,645.045,670.133,685.226,97977.64,0.81856,0.845876,0.73607,0.994187
autoencoder-cu,CU,63300,642.621,668.417,688.137,98502.83,0.818594,0.845917,0.736128,0.994196
autoencoder-cu,CU,63400,648.725,674.923,685.265,97730.15,0.818659,0.845945,0.736165,0.994205
autoencoder-cu,CU,63500,644.226,671.689,679.949,98567.87,0.818661,0.845951,0.736186,0.994183
autoencoder-cu,CU,63600,649.786,678.811,684.964,97878.41,0.818664,0.845949,0.736196,0.99416
autoencoder-cu,CU,63700,647.993,675.861,683.563,98303.51,0.818728,0.846001,0.736269,0.99417
autoencoder-cu,CU,63800,655.563,680.199,696.863,97320.92,0.818715,0.845992,0.73625,0.994179
autoencoder-cu,CU,63900,655.959,677.666,688.045,97414.65,0.818623,0.845923,0.736158,0.994157
autoencoder-cu,CU,64000,650.821,671.543,679.352,98337.27,0.818562,0.84586,0.736092,0.994103
autoencoder-cu,CU,64100,653.236,677.258,686.197,98126.88,0.818627,0.845895,0.73614,0.994112
autoencoder-cu,CU,64200,659.149,698.294,713.85,97398.36,0.81866,0.845928,0.736185,0.994121
autoencoder-cu,CU,64300,654.59,687.709,699.007,98229.44,0.818709,0.845943,0.736221,0.994098
autoencoder-cu,CU,64400,658.358,685.479,697.221,97819.12,0.818665,0.845933,0.736216,0.994078
autoencoder-cu,CU,64500,662.636,698.384,715.539,97338.52,0.818651,0.845956,0.736246,0.994088
autoencoder-cu,CU,64600,658.129,681.695,685.5,98157.09,0.818653,0.845963,0.736268,0.994067
autoencoder-cu,CU,64700,659.846,691.02,712.364,98053.13,0.818594,0.845884,0.736144,0.994074
autoencoder-cu,CU,64800,668.8,696.472,699.373,96889.95,0.81858,0.845896,0.736173,0.994054
autoencoder-cu,CU,64900,664.483,692.525,698.608,97669.92,0.818659,0.845941,0.736238,0.994062
autoencoder-cu,CU,65000,666.56,692.728,702.735,97515.56,0.8186,0.845887,0.736151,0.994071
autoencoder-cu,CU,65100,671.01,700.807,724.124,97017.89,0.818633,0.845904,0.736188,0.994049
autoencoder-cu,CU,65200,672.137,693.28,704.363,97004.01,0.81862,0.845875,0.73614,0.994057
autoencoder-cu,CU,65300,667.54,689.884,704.537,97821.84,0.818652,0.845924,0.736208,0.994068
autoencoder-cu,CU,65400,674.164,703.053,716.563,97009.09,0.818716,0.845974,0.736279,0.994077
autoencoder-cu,CU,65500,670.557,691.665,714.257,97679.99,0.818748,0.845974,0.736275,0.994085
autoencoder-cu,CU,65600,682.433,710.311,726.327,96126.67,0.818567,0.845789,0.736008,0.994061
autoencoder-cu,CU,65700,691.475,722.44,736.15,95014.25,0.818524,0.845759,0.735974,0.99404
autoencoder-cu,CU,65800,687.677,716.511,725.115,95684.5,0.818511,0.845742,0.735944,0.994049
autoencoder-cu,CU,65900,686.858,712.657,728.125,95944.11,0.818498,0.845738,0.735932,0.994058
autoencoder-cu,CU,66000,691.506,712.61,727.244,95443.91,0.818439,0.845685,0.735864,0.994036
autoencoder-cu,CU,66100,688.167,718.147,730.052,96052.2,0.818427,0.845713,0.7359,0.994047
autoencoder-cu,CU,66200,693.239,725.777,728.866,95493.7,0.818474,0.84574,0.735937,0.994055
autoencoder-cu,CU,66300,692.046,725.336,738.511,95802.86,0.818507,0.845756,0.735957,0.994064
autoencoder-cu,CU,66400,695.011,725.845,736.18,95538.1,0.818509,0.845739,0.735926,0.994072
autoencoder-cu,CU,66500,695.894,732.142,752.295,95560.47,0.818406,0.845635,0.735764,0.994079
autoencoder-cu,CU,66600,693.708,715.976,725.504,96005.74,0.818378,0.845647,0.735777,0.99409
autoencoder-cu,CU,66700,694.402,721.759,728.981,96053.84,0.818321,0.845599,0.7357,0.994098
autoencoder-cu,CU,66800,704.074,735.038,760.508,94876.39,0.818219,0.845511,0.735578,0.994077
autoencoder-cu,CU,66900,696.647,725.0,737.821,96031.48,0.818132,0.845461,0.735498,0.994086
autoencoder-cu,CU,67000,695.597,723.424,737.937,96320.12,0.81809,0.84544,0.73546,0.994095
autoencoder-cu,CU,67100,704.828,742.063,762.693,95200.5,0.818003,0.845351,0.735322,0.994103
autoencoder-cu,CU,67200,699.682,729.12,754.032,96043.61,0.818006,0.845339,0.735331,0.994052
autoencoder-cu,CU,67300,703.025,734.808,749.757,95729.13,0.817979,0.845301,0.73527,0.99406
autoencoder-cu,CU,67400,708.806,747.089,766.502,95089.49,0.817997,0.845315,0.735286,0.994068
autoencoder-cu,CU,67500,701.69,725.769,747.715,96196.36,0.817985,0.845307,0.735286,0.994048
autoencoder-cu,CU,67600,700.068,729.311,743.881,96562.0,0.817899,0.845247,0.735189,0.994057
autoencoder-cu,CU,67700,710.857,749.066,758.434,95237.22,0.818021,0.845343,0.735329,0.994066
autoencoder-cu,CU,67800,711.41,742.63,753.321,95303.73,0.817994,0.845301,0.735263,0.994073
autoencoder-cu,CU,67900,705.736,736.731,751.961,96211.62,0.817909,0.845233,0.735171,0.994053
autoencoder-cu,CU,68000,711.581,749.249,758.744,95561.86,0.817897,0.845242,0.735178,0.994062
autoencoder-cu,CU,68100,709.616,740.988,756.554,95967.43,0.817915,0.845263,0.735206,0.994071
autoencoder-cu,CU,68200,709.989,743.607,759.781,96057.82,0.817962,0.845306,0.735265,0.99408
autoencoder-cu,CU,68300,716.829,755.407,772.009,95280.74,0.817848,0.845225,0.735154,0.99406
autoencoder-cu,CU,68400,712.096,742.044,759.169,96054.53,0.817968,0.845304,0.73527,0.994068
autoencoder-cu,CU,68500,711.787,744.834,755.253,96236.71,0.817869,0.845219,0.735152,0.994047
autoencoder-cu,CU,68600,717.703,751.605,764.904,95582.73,0.817945,0.845297,0.735281,0.994028
autoencoder-cu,CU,68700,715.827,740.708,762.21,95972.87,0.817991,0.845343,0.735346,0.994037
autoencoder-cu,CU,68800,718.41,752.591,758.975,95767.02,0.817965,0.845322,0.735309,0.994045
autoencoder-cu,CU,68900,717.58,746.486,755.635,96017.11,0.817997,0.845338,0.735329,0.994054
autoencoder-cu,CU,69000,718.429,750.856,762.594,96042.89,0.818043,0.845384,0.735393,0.994063
autoencoder-cu,CU,69100,722.309,755.922,769.184,95665.41,0.818061,0.845408,0.735426,0.994072
autoencoder-cu,CU,69200,722.316,754.945,769.353,95802.94,0.81815,0.845489,0.735542,0.994081
autoencoder-cu,CU,69300,723.966,749.837,765.764,95722.73,0.818182,0.84552,0.7356,0.994061
autoencoder-cu,CU,69400,733.102,761.085,765.339,94666.25,0.818127,0.845493,0.735554,0.99407
autoencoder-cu,CU,69500,722.231,750.071,759.697,96229.59,0.818144,0.845498,0.735558,0.994079
autoencoder-cu,CU,69600,724.492,758.332,769.056,96067.35,0.818075,0.845435,0.735473,0.994058
autoencoder-cu,CU,69700,731.428,758.236,773.76,95293.04,0.818049,0.845398,0.735413,0.994066
autoencoder-cu,CU,69800,726.548,751.081,776.163,96070.69,0.818138,0.845466,0.735512,0.994074
autoencoder-cu,CU,69900,728.42,759.782,766.908,95961.14,0.818054,0.845385,0.735385,0.994082
autoencoder-cu,CU,70000,734.752,767.001,786.239,95270.3,0.818171,0.845429,0.735463,0.99406
autoencoder-cu,CU,70100,730.319,753.152,766.191,95985.52,0.818217,0.845496,0.73556,0.99407
autoencoder-cu,CU,70200,731.283,764.937,777.999,95995.62,0.818305,0.845557,0.735647,0.994078
autoencoder-cu,CU,70300,735.53,763.909,780.536,95577.28,0.818336,0.845591,0.735694,0.994087
autoencoder-cu,CU,70400,732.09,755.852,787.396,96163.08,0.818352,0.845623,0.735736,0.994096
autoencoder-cu,CU,70500,734.016,758.427,765.945,96046.99,0.818369,0.845621,0.735729,0.994104
autoencoder-cu,CU,70600,739.247,770.128,777.009,95502.53,0.818286,0.845547,0.735614,0.994112
autoencoder-cu,CU,70700,737.351,767.575,777.753,95883.81,0.818331,0.845573,0.735664,0.994092
autoencoder-cu,CU,70800,734.873,768.517,789.215,96343.13,0.818319,0.845566,0.735679,0.994044
autoencoder-cu,CU,70900,745.168,783.892,805.221,95146.38,0.818434,0.84566,0.735818,0.994053
autoencoder-cu,CU,71000,741.067,762.261,777.68,95807.82,0.818451,0.845692,0.73586,0.994062
