model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
lstm-cu,CU,15600,103.424,109.245,111.39,150835.0,0.95109,0.95072,0.947843,0.953615
lstm-cu,CU,15700,104.339,110.361,114.287,150471.61,0.951146,0.950767,0.947665,0.95389
lstm-cu,CU,15800,105.597,112.882,115.886,149625.87,0.950949,0.95052,0.947556,0.953503
lstm-cu,CU,15900,106.296,112.223,115.366,149582.88,0.951069,0.950666,0.947661,0.95369
lstm-cu,CU,16000,107.401,113.885,122.014,148974.71,0.951187,0.950785,0.947858,0.953729
lstm-cu,CU,16100,107.182,114.106,115.423,150212.39,0.951242,0.950879,0.947854,0.953923
lstm-cu,CU,16200,107.299,114.786,118.496,150980.33,0.951481,0.951083,0.948133,0.954052
lstm-cu,CU,16300,108.713,114.246,118.485,149936.09,0.951411,0.951057,0.94801,0.954123
lstm-cu,CU,16400,112.716,118.302,121.123,145498.28,0.951524,0.951182,0.948096,0.954288
lstm-cu,CU,16500,114.373,122.709,126.14,144264.85,0.951697,0.95137,0.948303,0.954456
lstm-cu,CU,16600,113.102,121.08,122.281,146770.74,0.951566,0.951243,0.948138,0.954368
lstm-cu,CU,16700,114.152,123.099,126.724,146296.34,0.951497,0.951199,0.948114,0.954304
lstm-cu,CU,16800,115.321,121.393,128.663,145680.3,0.951548,0.951316,0.948366,0.954284
lstm-cu,CU,16900,115.208,121.918,125.494,146690.57,0.951243,0.951017,0.947749,0.954307
lstm-cu,CU,17000,116.248,122.66,127.181,146238.81,0.951059,0.950851,0.947827,0.953894
lstm-cu,CU,17100,115.259,120.793,124.667,148361.8,0.950936,0.950743,0.947572,0.953935
lstm-cu,CU,17200,116.131,127.042,132.441,148107.98,0.951047,0.950841,0.947742,0.95396
lstm-cu,CU,17300,116.195,122.262,128.092,148887.29,0.950925,0.950711,0.947685,0.953757
lstm-cu,CU,17400,119.736,125.941,131.265,145319.6,0.950862,0.950661,0.947653,0.953688
lstm-cu,CU,17500,119.234,124.539,128.27,146770.46,0.950914,0.950709,0.947718,0.953719
lstm-cu,CU,17600,119.352,128.01,132.815,147462.54,0.950682,0.950479,0.947344,0.953635
lstm-cu,CU,17700,119.468,127.817,129.281,148156.88,0.950734,0.950483,0.94747,0.953515
lstm-cu,CU,17800,121.25,128.02,133.915,146803.65,0.950787,0.950486,0.947487,0.953504
lstm-cu,CU,17900,122.473,129.666,132.805,146155.21,0.950782,0.950503,0.947469,0.953557
lstm-cu,CU,18000,122.805,130.665,131.928,146574.19,0.950611,0.950338,0.947322,0.953374
lstm-cu,CU,18100,122.278,128.221,133.344,148023.88,0.950663,0.950336,0.947333,0.953359
lstm-cu,CU,18200,123.069,129.208,134.661,147885.02,0.950604,0.950301,0.947212,0.953411
lstm-cu,CU,18300,123.75,131.362,134.567,147878.51,0.950546,0.950267,0.947195,0.953358
lstm-cu,CU,18400,125.362,132.636,133.432,146774.75,0.950489,0.950248,0.9473,0.953216
lstm-cu,CU,18500,125.463,132.806,135.864,147454.05,0.950649,0.950453,0.947522,0.953402
lstm-cu,CU,18600,126.765,133.64,140.001,146728.63,0.950806,0.950661,0.947849,0.953488
lstm-cu,CU,18700,125.822,133.468,136.253,148622.74,0.950963,0.95085,0.948156,0.953558
lstm-cu,CU,18800,127.804,133.823,139.766,147100.69,0.951011,0.950872,0.948292,0.953466
lstm-cu,CU,18900,127.881,133.783,140.329,147793.12,0.951111,0.950955,0.948238,0.953689
lstm-cu,CU,19000,127.876,134.855,139.32,148581.4,0.951211,0.951064,0.948211,0.953934
lstm-cu,CU,19100,129.983,137.005,139.719,146942.24,0.950995,0.950861,0.948074,0.953665
lstm-cu,CU,19200,131.337,137.92,138.943,146188.56,0.95099,0.950849,0.947928,0.953788
lstm-cu,CU,19300,131.206,137.048,141.186,147096.91,0.950933,0.950767,0.947761,0.953792
lstm-cu,CU,19400,132.1,140.329,143.527,146858.82,0.950928,0.950771,0.947732,0.953829
lstm-cu,CU,19500,131.947,140.4,142.533,147786.68,0.951026,0.950882,0.947811,0.953973
lstm-cu,CU,19600,132.497,139.388,141.68,147927.37,0.951122,0.950972,0.947868,0.954097
lstm-cu,CU,19700,134.686,142.263,146.238,146266.47,0.951168,0.951003,0.94801,0.954016
lstm-cu,CU,19800,134.278,141.587,145.748,147455.22,0.951212,0.951024,0.948044,0.954023
lstm-cu,CU,19900,135.152,143.77,147.707,147241.22,0.951055,0.950833,0.947485,0.954205
lstm-cu,CU,20000,135.726,142.401,145.927,147355.69,0.9509,0.950713,0.947195,0.954257
lstm-cu,CU,20100,136.295,145.932,147.629,147474.59,0.950846,0.950649,0.947243,0.954081
lstm-cu,CU,20200,135.424,145.72,147.945,149160.86,0.950941,0.950753,0.947316,0.954214
lstm-cu,CU,20300,138.021,147.305,155.383,147079.51,0.951084,0.950873,0.947358,0.954415
lstm-cu,CU,20400,139.164,146.38,148.945,146590.1,0.950931,0.950721,0.94741,0.954056
lstm-cu,CU,20500,138.85,147.356,154.197,147641.86,0.950829,0.950617,0.947276,0.953982
lstm-cu,CU,20600,138.607,145.672,149.086,148621.73,0.950874,0.950663,0.94743,0.953918
lstm-cu,CU,20700,138.428,146.268,148.799,149536.67,0.95087,0.950681,0.947419,0.953966
lstm-cu,CU,20800,139.208,146.458,152.717,149416.72,0.950865,0.950657,0.947455,0.95388
lstm-cu,CU,20900,141.565,149.556,153.263,147635.01,0.950861,0.950651,0.947691,0.95363
lstm-cu,CU,21000,142.387,149.302,151.628,147485.4,0.950714,0.950528,0.947494,0.953582
lstm-cu,CU,21100,142.329,150.957,156.606,148248.37,0.950853,0.950631,0.947518,0.953764
lstm-cu,CU,21200,143.113,152.338,158.735,148135.13,0.950849,0.950682,0.947542,0.953842
lstm-cu,CU,21300,143.338,149.099,152.075,148599.42,0.951033,0.950906,0.947828,0.954005
lstm-cu,CU,21400,144.202,155.212,160.208,148403.04,0.950981,0.950869,0.947894,0.953862
lstm-cu,CU,21500,144.803,153.547,166.199,148477.76,0.95107,0.950924,0.947917,0.95395
lstm-cu,CU,21600,144.91,152.149,158.507,149057.61,0.951157,0.951051,0.948104,0.954017
lstm-cu,CU,21700,146.729,157.744,161.27,147891.64,0.95106,0.950997,0.948022,0.95399
lstm-cu,CU,21800,147.128,155.559,159.669,148170.66,0.951147,0.951104,0.948187,0.954039
lstm-cu,CU,21900,147.268,156.185,161.364,148708.28,0.951187,0.951145,0.948155,0.954154
lstm-cu,CU,22000,148.304,160.741,162.565,148344.22,0.951136,0.951099,0.947951,0.954267
lstm-cu,CU,22100,149.4,159.819,163.302,147924.6,0.951131,0.951074,0.94781,0.954359
lstm-cu,CU,22200,149.748,158.598,168.019,148248.77,0.951126,0.951045,0.947752,0.95436
lstm-cu,CU,22300,150.423,160.821,161.891,148248.89,0.951031,0.950957,0.947637,0.9543
lstm-cu,CU,22400,151.494,161.141,172.612,147860.18,0.951116,0.951035,0.947856,0.954235
lstm-cu,CU,22500,150.719,158.133,161.997,149284.84,0.950978,0.950923,0.947761,0.954107
lstm-cu,CU,22600,151.572,159.309,165.277,149103.86,0.950929,0.95091,0.947847,0.953992
lstm-cu,CU,22700,152.794,162.965,167.147,148565.63,0.950749,0.950723,0.947715,0.95375
lstm-cu,CU,22800,154.263,162.403,166.911,147799.58,0.950877,0.950817,0.947903,0.953749
lstm-cu,CU,22900,154.612,164.04,166.907,148112.38,0.950786,0.950741,0.947965,0.953533
lstm-cu,CU,23000,153.85,161.896,164.994,149496.02,0.950783,0.950731,0.948008,0.95347
lstm-cu,CU,23100,153.782,163.214,165.999,150212.73,0.950909,0.950824,0.94811,0.953553
lstm-cu,CU,23200,156.405,163.761,171.066,148332.58,0.950776,0.95067,0.947804,0.953553
lstm-cu,CU,23300,156.788,163.727,167.55,148608.52,0.950644,0.950563,0.947711,0.953432
lstm-cu,CU,23400,157.383,164.178,167.05,148681.91,0.950684,0.950587,0.947746,0.953444
lstm-cu,CU,23500,158.463,167.145,169.142,148299.2,0.950766,0.950676,0.947968,0.953399
lstm-cu,CU,23600,156.598,163.875,168.972,150704.53,0.950847,0.950751,0.948015,0.953504
lstm-cu,CU,23700,159.08,166.982,173.608,148981.42,0.950844,0.950755,0.94799,0.953536
lstm-cu,CU,23800,159.495,165.699,170.053,149221.37,0.950924,0.950858,0.948146,0.953586
lstm-cu,CU,23900,161.184,171.218,176.309,148277.83,0.951004,0.950945,0.948204,0.953701
lstm-cu,CU,24000,161.169,169.539,172.041,148911.6,0.95075,0.950701,0.948091,0.953325
lstm-cu,CU,24100,157.246,165.752,170.094,153262.63,0.950788,0.950748,0.94807,0.95344
lstm-cu,CU,24200,159.339,168.779,172.569,151877.92,0.950826,0.950786,0.947963,0.953625
lstm-cu,CU,24300,158.076,165.328,169.417,153723.91,0.950782,0.950766,0.947723,0.953828
lstm-cu,CU,24400,159.342,171.154,180.35,153129.75,0.95082,0.950779,0.947747,0.953831
lstm-cu,CU,24500,159.384,166.863,175.352,153716.6,0.950776,0.950763,0.947668,0.953879
lstm-cu,CU,24600,160.162,167.852,169.045,153594.89,0.950691,0.950677,0.947479,0.953896
lstm-cu,CU,24700,160.184,167.491,171.229,154197.86,0.950607,0.950615,0.947317,0.953936
lstm-cu,CU,24800,162.419,169.958,171.327,152691.22,0.950605,0.950639,0.947318,0.953983
lstm-cu,CU,24900,162.929,173.092,178.022,152827.21,0.950643,0.950712,0.947406,0.954041
lstm-cu,CU,25000,163.137,171.143,176.387,153245.39,0.9508,0.95091,0.947657,0.954185
lstm-cu,CU,25100,162.932,170.691,175.252,154052.38,0.950797,0.950912,0.94756,0.954288
lstm-cu,CU,25200,164.329,172.744,198.191,153350.67,0.950635,0.950772,0.947397,0.95417
lstm-cu,CU,25300,165.105,175.283,183.776,153235.54,0.950435,0.95056,0.947124,0.95402
lstm-cu,CU,25400,164.926,172.692,177.392,154008.89,0.950276,0.950375,0.946693,0.954086
lstm-cu,CU,25500,166.241,175.199,182.179,153391.35,0.950196,0.950317,0.946614,0.954049
lstm-cu,CU,25600,167.446,176.588,180.842,152885.16,0.950195,0.950325,0.9466,0.95408
lstm-cu,CU,25700,167.923,176.586,184.655,153046.05,0.950233,0.950386,0.946604,0.954198
lstm-cu,CU,25800,168.791,177.304,184.646,152851.85,0.950155,0.950309,0.946506,0.954143
lstm-cu,CU,25900,168.67,176.897,183.537,153553.97,0.949923,0.950094,0.946416,0.953801
lstm-cu,CU,26000,170.636,182.188,204.206,152371.33,0.949846,0.949992,0.946291,0.953723
lstm-cu,CU,26100,170.211,177.792,180.189,153338.99,0.949923,0.950059,0.946335,0.953813
lstm-cu,CU,26200,170.799,177.662,182.682,153397.03,0.950115,0.950253,0.946542,0.953993
lstm-cu,CU,26300,171.585,182.645,191.012,153276.81,0.950114,0.950231,0.946569,0.953922
lstm-cu,CU,26400,172.107,179.652,183.143,153392.84,0.950114,0.950247,0.946422,0.954104
lstm-cu,CU,26500,171.818,179.688,184.353,154233.22,0.950113,0.950218,0.946441,0.954026
lstm-cu,CU,26600,173.32,180.275,193.256,153473.42,0.950188,0.950287,0.946487,0.954117
lstm-cu,CU,26700,173.974,183.852,193.501,153471.05,0.950225,0.95029,0.946572,0.954037
lstm-cu,CU,26800,174.013,182.902,186.792,154011.48,0.950075,0.950138,0.946399,0.953906
lstm-cu,CU,26900,175.191,184.162,194.224,153546.52,0.949963,0.950019,0.946154,0.953915
lstm-cu,CU,27000,176.186,190.973,197.788,153247.25,0.949778,0.949841,0.945992,0.953722
lstm-cu,CU,27100,177.558,190.22,195.698,152626.18,0.949705,0.949781,0.945912,0.953681
lstm-cu,CU,27200,182.292,191.365,197.749,149211.17,0.949743,0.949815,0.945891,0.953771
lstm-cu,CU,27300,177.772,189.211,192.602,153567.08,0.94967,0.949762,0.94582,0.953738
lstm-cu,CU,27400,184.52,198.187,209.154,148493.09,0.949489,0.949592,0.945597,0.953621
lstm-cu,CU,27500,178.49,187.131,195.336,154069.91,0.949455,0.949554,0.94571,0.953429
lstm-cu,CU,27600,179.095,190.689,192.165,154108.44,0.949275,0.949385,0.945625,0.953176
lstm-cu,CU,27700,186.553,196.038,205.22,148483.45,0.949242,0.949341,0.945593,0.953118
lstm-cu,CU,27800,186.668,194.473,199.276,148927.87,0.949065,0.949127,0.945255,0.95303
lstm-cu,CU,27900,187.104,195.855,201.351,149114.82,0.949068,0.949103,0.945075,0.953165
lstm-cu,CU,28000,181.617,189.03,196.254,154170.89,0.949,0.94904,0.94506,0.953053
lstm-cu,CU,28100,188.867,197.8,204.104,148781.78,0.948932,0.949003,0.945007,0.953034
lstm-cu,CU,28200,183.266,191.527,209.325,153875.01,0.948936,0.949012,0.94493,0.953129
lstm-cu,CU,28300,189.818,201.499,205.944,149090.11,0.948869,0.948954,0.944854,0.95309
lstm-cu,CU,28400,190.466,202.832,214.511,149107.62,0.948944,0.949023,0.944903,0.953178
lstm-cu,CU,28500,192.195,201.497,211.473,148286.99,0.948912,0.948966,0.944925,0.953041
lstm-cu,CU,28600,191.304,198.788,203.104,149499.88,0.949056,0.949122,0.945128,0.953149
lstm-cu,CU,28700,192.806,199.945,208.999,148854.53,0.94892,0.948984,0.944906,0.953097
lstm-cu,CU,28800,189.591,199.621,200.829,151905.75,0.949028,0.949077,0.945012,0.953177
lstm-cu,CU,28900,195.458,205.722,209.791,147857.78,0.948997,0.949071,0.944957,0.95322
lstm-cu,CU,29000,195.529,206.265,217.682,148315.47,0.949069,0.949116,0.945047,0.953221
lstm-cu,CU,29100,196.514,206.811,221.144,148080.91,0.949072,0.949118,0.945094,0.953176
lstm-cu,CU,29200,195.716,208.868,218.708,149195.53,0.949144,0.94918,0.945202,0.953193
lstm-cu,CU,29300,196.296,206.837,212.809,149264.27,0.949181,0.949235,0.945271,0.953232
lstm-cu,CU,29400,197.468,208.164,215.005,148884.76,0.949252,0.949314,0.945395,0.953265
lstm-cu,CU,29500,198.315,210.058,233.46,148753.18,0.949254,0.949325,0.945516,0.953164
lstm-cu,CU,29600,201.751,212.999,219.573,146715.63,0.949088,0.949186,0.945138,0.953268
lstm-cu,CU,29700,203.083,215.866,243.517,146245.37,0.949125,0.949215,0.945181,0.953284
lstm-cu,CU,29800,204.979,223.3,245.607,145380.91,0.949128,0.94922,0.94523,0.953243
lstm-cu,CU,29900,203.151,217.046,227.128,147181.14,0.949231,0.949332,0.945294,0.953406
lstm-cu,CU,30000,203.925,217.355,225.396,147112.65,0.9492,0.949308,0.945221,0.953431
lstm-cu,CU,30100,204.328,214.893,228.284,147311.9,0.949269,0.949412,0.945434,0.953423
lstm-cu,CU,30200,207.83,220.644,232.293,145310.87,0.949371,0.949516,0.945551,0.953515
lstm-cu,CU,30300,208.357,219.943,224.997,145423.69,0.949307,0.94946,0.945478,0.953476
lstm-cu,CU,30400,208.174,220.352,230.209,146031.8,0.949178,0.949339,0.945402,0.953309
lstm-cu,CU,30500,207.97,217.38,219.45,146656.06,0.94918,0.949327,0.945432,0.953253
lstm-cu,CU,30600,208.082,220.487,223.896,147057.15,0.949216,0.949351,0.945469,0.953266
lstm-cu,CU,30700,210.774,223.996,236.419,145653.89,0.949251,0.949419,0.945551,0.953319
lstm-cu,CU,30800,210.962,221.573,228.837,145997.57,0.949286,0.949466,0.945672,0.95329
lstm-cu,CU,30900,211.925,226.267,244.666,145806.06,0.949159,0.949334,0.945401,0.9533
lstm-cu,CU,31000,211.063,222.614,234.296,146875.42,0.949226,0.949431,0.945482,0.953413
lstm-cu,CU,31100,210.656,221.027,244.289,147634.32,0.949196,0.949417,0.945362,0.953508
lstm-cu,CU,31200,212.795,223.233,229.878,146619.97,0.949295,0.949515,0.945472,0.953593
lstm-cu,CU,31300,213.803,226.319,233.157,146396.73,0.949233,0.949483,0.945486,0.953515
lstm-cu,CU,31400,214.258,226.937,241.273,146552.57,0.949236,0.949467,0.945511,0.953457
lstm-cu,CU,31500,214.261,225.547,231.508,147016.65,0.949206,0.949444,0.9455,0.95342
lstm-cu,CU,31600,215.862,227.297,249.76,146389.74,0.949335,0.94958,0.945619,0.953574
lstm-cu,CU,31700,216.548,227.98,241.253,146387.99,0.949274,0.949504,0.945584,0.953456
lstm-cu,CU,31800,217.385,228.404,258.289,146284.06,0.949182,0.949405,0.94538,0.953465
lstm-cu,CU,31900,216.491,228.108,231.228,147350.06,0.949154,0.949373,0.94536,0.95342
lstm-cu,CU,32000,219.948,238.333,262.812,145488.66,0.949219,0.949416,0.945385,0.953483
lstm-cu,CU,32100,214.101,226.183,230.184,149929.06,0.94919,0.949384,0.945306,0.953497
lstm-cu,CU,32200,215.257,224.736,231.563,149588.52,0.949193,0.949391,0.945297,0.95352
lstm-cu,CU,32300,216.234,226.02,235.928,149375.33,0.949226,0.949405,0.94538,0.953464
lstm-cu,CU,32400,217.113,227.524,252.408,149230.84,0.94929,0.949469,0.94537,0.953605
lstm-cu,CU,32500,216.489,227.967,233.224,150123.01,0.949354,0.949531,0.945415,0.953683
lstm-cu,CU,32600,218.13,226.185,242.287,149451.95,0.949417,0.949576,0.9455,0.953688
lstm-cu,CU,32700,219.094,229.163,236.123,149251.14,0.949327,0.949502,0.945382,0.953658
lstm-cu,CU,32800,226.189,240.219,245.846,145011.5,0.94939,0.949593,0.945516,0.953705
lstm-cu,CU,32900,226.573,240.267,250.994,145207.32,0.949331,0.949541,0.945506,0.953611
lstm-cu,CU,33000,228.43,242.464,250.407,144464.43,0.949333,0.949553,0.945446,0.953697
lstm-cu,CU,33100,226.679,235.966,240.396,146021.59,0.949245,0.949452,0.945187,0.953757
lstm-cu,CU,33200,227.996,239.879,245.888,145616.72,0.949307,0.949552,0.945273,0.953869
lstm-cu,CU,33300,229.732,239.252,246.487,144951.72,0.949279,0.949553,0.94529,0.953855
lstm-cu,CU,33400,231.111,242.812,254.711,144519.23,0.949222,0.949524,0.945304,0.953782
lstm-cu,CU,33500,230.445,243.751,252.828,145370.69,0.949164,0.949485,0.945252,0.953757
lstm-cu,CU,33600,231.289,244.863,246.563,145272.57,0.949048,0.949373,0.945125,0.95366
lstm-cu,CU,33700,232.293,246.247,250.014,145075.45,0.94908,0.949404,0.945168,0.953678
lstm-cu,CU,33800,232.454,242.967,257.665,145404.94,0.949024,0.949349,0.944932,0.953807
lstm-cu,CU,33900,234.717,249.214,257.028,144429.09,0.949056,0.949371,0.944966,0.953817
lstm-cu,CU,34000,232.215,248.414,265.524,146416.34,0.949059,0.949377,0.945068,0.953726
lstm-cu,CU,34100,235.698,251.61,262.723,144676.72,0.94912,0.949448,0.945124,0.953811
lstm-cu,CU,34200,236.177,247.585,256.269,144806.8,0.949181,0.949512,0.945174,0.95389
lstm-cu,CU,34300,237.729,251.589,259.641,144282.02,0.949213,0.949545,0.945274,0.953855
lstm-cu,CU,34400,232.007,246.371,270.991,148271.66,0.949302,0.949636,0.945432,0.953878
lstm-cu,CU,34500,232.429,242.709,249.813,148432.22,0.949391,0.949744,0.945552,0.953972
lstm-cu,CU,34600,238.408,249.469,259.814,145129.16,0.949335,0.949677,0.945524,0.953867
lstm-cu,CU,34700,237.985,248.136,251.111,145807.65,0.949337,0.949671,0.945502,0.953876
lstm-cu,CU,34800,237.423,249.861,253.18,146573.77,0.949368,0.949706,0.945442,0.954008
lstm-cu,CU,34900,235.752,252.041,272.272,148037.17,0.949456,0.949804,0.945606,0.954039
lstm-cu,CU,35000,234.838,246.03,250.252,149038.77,0.949371,0.949702,0.945569,0.953872
lstm-cu,CU,35100,235.605,247.941,253.437,148978.21,0.949459,0.949785,0.945663,0.953943
lstm-cu,CU,35200,241.146,255.403,258.413,145969.68,0.949375,0.949709,0.9456,0.953855
lstm-cu,CU,35300,241.319,254.666,261.717,146279.21,0.949433,0.949754,0.945628,0.953916
lstm-cu,CU,35400,240.856,256.099,258.994,146975.52,0.949548,0.949854,0.945712,0.954033
lstm-cu,CU,35500,242.658,256.071,282.615,146296.38,0.949606,0.949906,0.945749,0.954101
lstm-cu,CU,35600,243.765,256.135,265.277,146042.47,0.949663,0.949947,0.945773,0.954158
lstm-cu,CU,35700,242.132,253.546,262.409,147440.37,0.949664,0.949943,0.945702,0.954222
lstm-cu,CU,35800,243.553,254.481,260.242,146990.49,0.949665,0.949942,0.945686,0.954236
lstm-cu,CU,35900,244.41,254.631,263.487,146884.49,0.949694,0.949989,0.945798,0.954217
lstm-cu,CU,36000,246.055,258.253,261.278,146308.71,0.949611,0.949909,0.945782,0.954071
lstm-cu,CU,36100,246.943,261.276,269.246,146187.51,0.949612,0.94993,0.945842,0.954053
lstm-cu,CU,36200,245.644,260.573,267.373,147367.84,0.949724,0.950047,0.945996,0.954132
lstm-cu,CU,36300,247.869,260.526,263.323,146448.07,0.949697,0.950038,0.946052,0.954058
lstm-cu,CU,36400,248.297,260.372,298.284,146598.44,0.949753,0.950056,0.946052,0.954094
lstm-cu,CU,36500,247.491,257.668,267.3,147479.86,0.949836,0.950148,0.946104,0.954227
lstm-cu,CU,36600,247.883,259.117,270.275,147650.42,0.949809,0.950115,0.946082,0.954183
lstm-cu,CU,36700,248.057,261.078,282.554,147949.94,0.949837,0.950161,0.946191,0.954165
lstm-cu,CU,36800,250.323,262.55,285.035,147010.19,0.949755,0.950088,0.946078,0.954131
lstm-cu,CU,36900,249.659,261.243,277.788,147801.38,0.949648,0.949943,0.945917,0.954004
lstm-cu,CU,37000,251.597,265.193,271.024,147060.44,0.949676,0.949952,0.945934,0.954003
lstm-cu,CU,37100,251.464,265.098,287.607,147536.31,0.949542,0.949812,0.945856,0.953801
lstm-cu,CU,37200,252.793,267.704,275.254,147156.19,0.949489,0.949769,0.94585,0.953721
lstm-cu,CU,37300,251.511,261.976,268.296,148303.81,0.949544,0.949819,0.945985,0.953684
lstm-cu,CU,37400,254.112,266.238,271.802,147179.09,0.949599,0.94986,0.94601,0.953742
lstm-cu,CU,37500,254.357,266.442,288.917,147430.82,0.949547,0.949798,0.946033,0.953594
lstm-cu,CU,37600,254.503,272.104,276.197,147739.21,0.949521,0.949783,0.946078,0.953517
lstm-cu,CU,37700,254.865,265.794,282.846,147921.49,0.949443,0.949689,0.945893,0.953514
lstm-cu,CU,37800,256.853,271.463,280.031,147165.86,0.949339,0.949572,0.945712,0.953464
lstm-cu,CU,37900,256.158,269.062,284.782,147955.68,0.949367,0.949592,0.945642,0.953574
lstm-cu,CU,38000,258.116,273.715,279.092,147220.81,0.949368,0.949575,0.945709,0.953474
lstm-cu,CU,38100,256.562,268.635,282.75,148502.16,0.949239,0.949438,0.945631,0.953276
lstm-cu,CU,38200,259.481,272.105,277.282,147216.8,0.949241,0.949433,0.945561,0.953336
lstm-cu,CU,38300,257.833,271.457,278.551,148545.85,0.949269,0.949455,0.945544,0.953398
lstm-cu,CU,38400,261.961,276.728,282.472,146586.56,0.949297,0.94948,0.94553,0.953463
lstm-cu,CU,38500,260.788,277.952,286.127,147629.48,0.949299,0.949493,0.945481,0.953539
lstm-cu,CU,38600,262.276,272.208,281.84,147173.33,0.949145,0.949325,0.945347,0.953336
lstm-cu,CU,38700,263.155,279.43,316.721,147061.74,0.949096,0.949284,0.94539,0.953211
lstm-cu,CU,38800,262.5,274.932,281.905,147809.53,0.948995,0.949198,0.945194,0.953235
lstm-cu,CU,38900,262.459,275.929,279.084,148213.45,0.948997,0.949204,0.945235,0.953206
lstm-cu,CU,39000,265.315,283.593,291.231,146995.04,0.948923,0.949147,0.945142,0.953187
lstm-cu,CU,39100,265.757,282.925,300.462,147126.82,0.948926,0.949151,0.945084,0.953253
lstm-cu,CU,39200,267.901,294.573,328.619,146322.63,0.949031,0.949279,0.9452,0.953394
lstm-cu,CU,39300,267.637,295.045,330.886,146840.92,0.949059,0.949304,0.945234,0.953408
lstm-cu,CU,39400,267.703,280.446,288.766,147177.84,0.949036,0.949267,0.945065,0.953507
lstm-cu,CU,39500,267.701,284.217,295.772,147552.72,0.949038,0.949263,0.945094,0.953468
lstm-cu,CU,39600,267.771,282.531,310.641,147887.62,0.94899,0.9492,0.945018,0.95342
lstm-cu,CU,39700,269.288,290.482,299.153,147425.68,0.948967,0.949182,0.945058,0.953343
lstm-cu,CU,39800,269.171,287.828,301.362,147861.46,0.948945,0.949157,0.945042,0.953307
lstm-cu,CU,39900,268.483,280.126,292.801,148612.82,0.948772,0.949027,0.94488,0.953211
lstm-cu,CU,40000,272.51,291.833,324.166,146783.83,0.94885,0.949115,0.945025,0.95324
lstm-cu,CU,40100,273.431,291.115,310.895,146655.05,0.948853,0.949138,0.94499,0.953323
lstm-cu,CU,40200,273.029,292.088,306.069,147237.15,0.948831,0.949101,0.945055,0.953181
lstm-cu,CU,40300,273.83,288.932,318.356,147171.61,0.948784,0.949052,0.94504,0.953099
lstm-cu,CU,40400,275.797,288.51,339.892,146484.58,0.948861,0.949138,0.94509,0.953222
lstm-cu,CU,40500,275.681,294.618,331.767,146908.91,0.94884,0.949108,0.945069,0.953182
lstm-cu,CU,40600,276.026,287.535,332.155,147087.6,0.948818,0.949101,0.945073,0.953163
lstm-cu,CU,40700,277.773,294.819,303.154,146522.31,0.94887,0.949153,0.945158,0.953183
lstm-cu,CU,40800,277.729,302.356,335.018,146905.91,0.948922,0.949223,0.945261,0.953218
lstm-cu,CU,40900,277.882,310.395,333.946,147184.96,0.949022,0.949321,0.945391,0.953283
lstm-cu,CU,41000,279.745,301.218,329.933,146562.12,0.949073,0.94935,0.94536,0.953374
lstm-cu,CU,41100,281.983,316.76,338.925,145753.33,0.949148,0.949431,0.945451,0.953445
lstm-cu,CU,41200,278.017,293.972,300.358,148192.56,0.949126,0.949431,0.945462,0.953433
lstm-cu,CU,41300,283.173,322.615,331.228,145847.1,0.949128,0.949433,0.945496,0.953403
lstm-cu,CU,41400,280.998,301.341,330.436,147332.18,0.949179,0.949484,0.945534,0.953467
lstm-cu,CU,41500,280.315,293.98,314.403,148047.86,0.949181,0.949484,0.945475,0.953526
lstm-cu,CU,41600,284.109,334.739,342.317,146422.5,0.949159,0.949461,0.945417,0.95354
lstm-cu,CU,41700,282.615,304.8,320.378,147550.53,0.949209,0.949487,0.945474,0.953535
lstm-cu,CU,41800,287.076,323.414,340.441,145606.02,0.949282,0.949567,0.945608,0.953559
lstm-cu,CU,41900,285.005,308.344,327.192,147014.94,0.949284,0.949545,0.945571,0.953553
lstm-cu,CU,42000,285.059,304.345,329.664,147338.15,0.949286,0.94954,0.945553,0.953561
lstm-cu,CU,42100,286.819,317.447,333.36,146782.56,0.949216,0.949499,0.945524,0.953508
lstm-cu,CU,42200,288.178,310.789,341.036,146437.17,0.949171,0.949452,0.94542,0.953519
lstm-cu,CU,42300,290.045,336.432,341.724,145839.25,0.949149,0.949423,0.945488,0.953391
lstm-cu,CU,42400,300.543,334.499,346.54,141078.01,0.949198,0.949451,0.94559,0.953344
lstm-cu,CU,42500,298.788,335.593,350.307,142241.27,0.949106,0.949357,0.945483,0.953263
lstm-cu,CU,42600,302.691,339.705,346.082,140737.72,0.949108,0.949377,0.945623,0.95316
lstm-cu,CU,42700,300.324,331.835,349.17,142179.9,0.94918,0.949429,0.945682,0.953205
lstm-cu,CU,42800,301.481,345.015,368.052,141965.59,0.949229,0.949471,0.945711,0.953261
lstm-cu,CU,42900,300.178,335.062,345.247,142915.05,0.949207,0.949444,0.945736,0.953182
lstm-cu,CU,43000,301.362,330.484,341.448,142685.53,0.949116,0.949352,0.945674,0.953058
lstm-cu,CU,43100,301.926,328.751,358.449,142750.41,0.949142,0.949351,0.945723,0.953006
lstm-cu,CU,43200,301.838,325.609,359.381,143123.2,0.94919,0.949383,0.945785,0.953009
lstm-cu,CU,43300,301.988,324.819,352.134,143383.07,0.949215,0.949415,0.945868,0.952988
lstm-cu,CU,43400,304.465,337.884,358.255,142545.09,0.949217,0.949443,0.945927,0.952984
