model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
cnn-du,DU,28800,184.874,195.814,215.301,155782.15,0.909236,0.91682,0.846714,0.999584
cnn-du,DU,28900,185.893,199.089,230.191,155465.99,0.909308,0.916902,0.846852,0.999585
cnn-du,DU,29000,186.174,196.352,206.96,155768.42,0.909276,0.916875,0.846805,0.999587
cnn-du,DU,29100,186.653,197.879,239.024,155904.26,0.90921,0.916824,0.846717,0.999588
cnn-du,DU,29200,187.491,199.317,230.072,155740.55,0.909178,0.916829,0.846724,0.99959
cnn-du,DU,29300,188.27,198.748,242.513,155627.2,0.909249,0.916898,0.846842,0.999591
cnn-du,DU,29400,189.192,200.754,221.55,155397.44,0.909082,0.916752,0.846592,0.999593
cnn-du,DU,29500,189.361,199.857,246.846,155786.97,0.909085,0.916729,0.846551,0.999594
cnn-du,DU,29600,190.071,200.561,225.992,155731.48,0.909054,0.916682,0.846519,0.999528
cnn-du,DU,29700,189.627,200.479,234.836,156623.19,0.909158,0.916769,0.846667,0.999529
cnn-du,DU,29800,191.45,202.653,234.44,155654.58,0.909161,0.916715,0.846573,0.99953
cnn-du,DU,29900,192.887,208.865,259.34,155012.93,0.909164,0.916743,0.84662,0.999532
cnn-du,DU,30000,198.224,213.397,227.138,151343.83,0.909133,0.916687,0.846523,0.999533
cnn-du,DU,30100,190.947,203.449,220.262,157635.11,0.909136,0.916684,0.846517,0.999535
cnn-du,DU,30200,195.028,221.244,234.224,154849.55,0.909007,0.91654,0.84627,0.999536
cnn-du,DU,30300,192.268,205.877,224.04,157592.56,0.909043,0.916611,0.84639,0.999538
cnn-du,DU,30400,197.582,229.961,247.133,153860.38,0.909079,0.916687,0.846518,0.99954
cnn-du,DU,30500,196.176,217.533,264.886,155472.65,0.90918,0.916792,0.846696,0.999541
cnn-du,DU,30600,201.383,237.834,251.88,151949.08,0.909216,0.916836,0.846817,0.999478
cnn-du,DU,30700,196.648,218.014,234.126,156116.23,0.909316,0.91695,0.84701,0.99948
cnn-du,DU,30800,197.024,209.784,232.618,156326.17,0.909286,0.916944,0.846999,0.999482
cnn-du,DU,30900,195.798,206.19,235.263,157815.43,0.90932,0.916968,0.847038,0.999483
cnn-du,DU,31000,203.281,238.735,247.509,152498.27,0.909355,0.917001,0.847094,0.999485
cnn-du,DU,31100,200.103,213.804,248.898,155420.12,0.909453,0.917098,0.847258,0.999487
cnn-du,DU,31200,206.857,230.452,249.103,150829.09,0.909263,0.916943,0.846992,0.999488
cnn-du,DU,31300,199.698,211.65,237.99,156736.51,0.909457,0.91713,0.847309,0.99949
cnn-du,DU,31400,208.895,229.634,275.681,150314.98,0.909554,0.917187,0.847406,0.999492
cnn-du,DU,31500,205.68,217.47,241.75,153150.81,0.909619,0.917222,0.847464,0.999493
cnn-du,DU,31600,208.691,222.912,236.764,151419.83,0.909557,0.917159,0.847357,0.999495
cnn-du,DU,31700,210.306,239.877,264.298,150732.98,0.909621,0.917218,0.847456,0.999496
cnn-du,DU,31800,212.998,243.104,288.218,149296.91,0.909497,0.917094,0.847243,0.999498
cnn-du,DU,31900,211.738,244.262,269.258,150657.74,0.909592,0.917174,0.847378,0.999499
cnn-du,DU,32000,212.174,226.161,272.346,150819.4,0.909687,0.917244,0.847497,0.999501
cnn-du,DU,32100,210.318,235.603,260.096,152625.99,0.909595,0.917143,0.847323,0.999502
cnn-du,DU,32200,215.147,242.034,276.842,149664.81,0.909534,0.917105,0.847258,0.999504
cnn-du,DU,32300,213.309,239.375,278.463,151423.27,0.909412,0.916979,0.847041,0.999505
cnn-du,DU,32400,214.155,228.898,266.751,151292.4,0.909414,0.916985,0.84705,0.999507
cnn-du,DU,32500,208.872,221.059,236.302,155597.9,0.909477,0.917001,0.847076,0.999508
cnn-du,DU,32600,214.869,227.265,255.689,151720.24,0.90954,0.917095,0.847237,0.99951
cnn-du,DU,32700,216.679,259.329,290.51,150914.27,0.909541,0.917092,0.847229,0.999511
cnn-du,DU,32800,219.69,264.559,289.765,149301.25,0.909573,0.917128,0.84729,0.999513
cnn-du,DU,32900,210.466,238.645,269.455,156319.74,0.909605,0.917191,0.847397,0.999515
cnn-du,DU,33000,214.547,242.291,260.914,153812.1,0.909636,0.917194,0.847401,0.999516
cnn-du,DU,33100,219.538,263.393,282.714,150771.01,0.909728,0.917308,0.847594,0.999518
cnn-du,DU,33200,222.317,264.003,290.244,149336.29,0.909819,0.917421,0.847785,0.999519
cnn-du,DU,33300,211.47,222.035,261.027,157469.19,0.90982,0.917452,0.847838,0.999521
cnn-du,DU,33400,220.523,239.257,256.164,151457.89,0.90979,0.9174,0.847748,0.999522
cnn-du,DU,33500,222.279,271.732,292.52,150711.43,0.909761,0.917375,0.847704,0.999524
cnn-du,DU,33600,222.872,261.904,286.667,150759.52,0.909732,0.917319,0.847607,0.999525
cnn-du,DU,33700,219.941,241.466,255.687,153222.89,0.909852,0.91745,0.84783,0.999526
cnn-du,DU,33800,224.214,263.818,285.812,150748.65,0.909822,0.917443,0.847817,0.999528
cnn-du,DU,33900,226.935,274.927,291.06,149381.83,0.909882,0.917524,0.847954,0.999529
cnn-du,DU,34000,224.908,247.208,273.798,151172.86,0.909971,0.917611,0.848102,0.999531
cnn-du,DU,34100,229.085,279.686,289.886,148852.94,0.910059,0.91768,0.848219,0.999532
cnn-du,DU,34200,223.599,234.253,278.253,152952.72,0.910205,0.917811,0.848441,0.999534
cnn-du,DU,34300,226.224,264.632,293.171,151619.63,0.910262,0.917859,0.848522,0.999535
cnn-du,DU,34400,225.015,253.47,295.943,152878.72,0.910262,0.917849,0.848504,0.999536
cnn-du,DU,34500,227.078,262.979,275.079,151930.09,0.910174,0.917796,0.848414,0.999538
cnn-du,DU,34600,225.891,256.004,276.245,153171.15,0.910289,0.917871,0.84854,0.999539
cnn-du,DU,34700,231.631,278.014,299.464,149807.1,0.910288,0.917874,0.848585,0.999483
cnn-du,DU,34800,230.049,266.853,290.937,151271.99,0.910316,0.917914,0.848653,0.999485
cnn-du,DU,34900,231.593,291.978,296.336,150695.35,0.910287,0.917858,0.848557,0.999486
cnn-du,DU,35000,232.101,270.921,300.052,150796.41,0.910343,0.917931,0.84868,0.999487
cnn-du,DU,35100,234.064,286.623,300.573,149959.0,0.910171,0.917747,0.848406,0.999432
cnn-du,DU,35200,234.046,283.642,295.339,150397.91,0.910142,0.917722,0.848362,0.999433
cnn-du,DU,35300,239.077,289.864,298.059,147651.23,0.910142,0.917722,0.84836,0.999435
cnn-du,DU,35400,240.602,291.174,294.116,147130.69,0.910113,0.917671,0.848273,0.999436
cnn-du,DU,35500,234.878,280.247,299.361,151142.15,0.910056,0.91764,0.848219,0.999438
cnn-du,DU,35600,237.978,286.252,296.315,149593.71,0.91,0.917614,0.848172,0.99944
cnn-du,DU,35700,237.925,280.951,291.831,150047.44,0.910028,0.917628,0.848196,0.999441
cnn-du,DU,35800,241.957,292.916,294.408,147959.95,0.910112,0.917715,0.848343,0.999443
cnn-du,DU,35900,237.835,281.685,301.593,150945.03,0.910195,0.917839,0.848553,0.999445
cnn-du,DU,36000,239.001,287.44,300.888,150626.83,0.910278,0.917895,0.848689,0.999391
cnn-du,DU,36100,242.826,291.589,303.973,148666.39,0.910249,0.91785,0.84861,0.999393
cnn-du,DU,36200,239.233,287.17,303.496,151316.89,0.910193,0.917827,0.84857,0.999395
cnn-du,DU,36300,241.175,287.601,313.837,150512.99,0.91022,0.917845,0.848599,0.999396
cnn-du,DU,36400,244.659,296.875,321.323,148778.54,0.910137,0.917787,0.848499,0.999398
cnn-du,DU,36500,235.832,253.909,273.082,154771.49,0.910137,0.917766,0.848461,0.999399
cnn-du,DU,36600,243.632,291.36,301.276,150226.55,0.910109,0.917754,0.84844,0.999401
cnn-du,DU,36700,245.105,291.863,302.239,149731.88,0.910054,0.917662,0.848282,0.999402
cnn-du,DU,36800,241.744,287.254,304.372,152227.1,0.910217,0.917807,0.848528,0.999404
cnn-du,DU,36900,246.925,291.183,305.693,149438.31,0.910163,0.91776,0.848447,0.999406
cnn-du,DU,37000,245.559,290.875,305.514,150676.39,0.909919,0.917551,0.848089,0.999407
cnn-du,DU,37100,247.223,292.163,313.627,150066.96,0.909892,0.917508,0.848014,0.999409
cnn-du,DU,37200,248.685,287.426,295.222,149586.82,0.909677,0.917331,0.84771,0.99941
cnn-du,DU,37300,247.915,286.161,294.366,150455.03,0.909786,0.917437,0.847891,0.999412
cnn-du,DU,37400,250.243,292.078,310.465,149454.49,0.909813,0.917436,0.847887,0.999413
cnn-du,DU,37500,246.07,281.592,292.399,152395.52,0.909813,0.917448,0.847907,0.999415
cnn-du,DU,37600,247.523,285.707,300.15,151905.1,0.90984,0.917446,0.847902,0.999416
cnn-du,DU,37700,254.116,304.508,320.855,148357.49,0.909867,0.917472,0.847946,0.999418
cnn-du,DU,37800,252.737,307.936,329.025,149562.3,0.909894,0.917518,0.848024,0.99942
cnn-du,DU,37900,252.617,293.438,314.767,150029.51,0.909947,0.917562,0.848098,0.999421
cnn-du,DU,38000,249.964,291.494,310.178,152021.68,0.909947,0.91757,0.84811,0.999423
cnn-du,DU,38100,257.402,307.721,325.605,148017.75,0.909948,0.917574,0.848115,0.999424
cnn-du,DU,38200,256.592,316.802,326.749,148874.19,0.909974,0.917599,0.848157,0.999426
cnn-du,DU,38300,255.811,309.693,315.852,149719.8,0.909922,0.917551,0.848074,0.999427
cnn-du,DU,38400,256.515,299.822,325.964,149699.02,0.90987,0.91746,0.847917,0.999428
cnn-du,DU,38500,257.93,302.532,307.336,149265.55,0.909896,0.917466,0.847926,0.99943
cnn-du,DU,38600,254.299,295.789,309.433,151789.95,0.90987,0.917452,0.847901,0.999431
cnn-du,DU,38700,257.58,295.342,316.2,150244.6,0.909871,0.917456,0.847907,0.999433
cnn-du,DU,38800,257.664,312.441,322.52,150583.84,0.909923,0.917479,0.847947,0.999434
cnn-du,DU,38900,265.729,322.266,326.783,146389.49,0.909871,0.917416,0.847838,0.999435
cnn-du,DU,39000,260.322,311.311,324.723,149814.69,0.909846,0.917372,0.847761,0.999437
cnn-du,DU,39100,258.68,301.421,321.49,151151.9,0.909847,0.91738,0.847773,0.999438
cnn-du,DU,39200,263.751,324.279,328.067,148625.25,0.909898,0.917423,0.847846,0.99944
cnn-du,DU,39300,260.278,301.752,323.332,150992.43,0.909975,0.917525,0.84802,0.999441
cnn-du,DU,39400,260.483,308.505,330.355,151257.72,0.909898,0.917469,0.847922,0.999443
cnn-du,DU,39500,260.659,309.877,332.541,151538.76,0.909924,0.917513,0.847997,0.999444
cnn-du,DU,39600,265.451,316.096,328.137,149180.29,0.909899,0.917472,0.847926,0.999446
cnn-du,DU,39700,263.191,316.384,328.028,150841.04,0.909849,0.917445,0.847879,0.999447
cnn-du,DU,39800,267.369,323.202,330.38,148857.97,0.909874,0.917478,0.847933,0.999449
cnn-du,DU,39900,268.834,312.546,325.593,148418.65,0.90995,0.917537,0.848034,0.99945
cnn-du,DU,40000,268.464,326.992,340.457,148995.59,0.91005,0.917647,0.848221,0.999452
cnn-du,DU,40100,261.872,290.725,312.904,153128.52,0.9101,0.917685,0.848284,0.999453
cnn-du,DU,40200,270.055,318.303,325.354,148858.59,0.910124,0.917712,0.84833,0.999454
cnn-du,DU,40300,273.787,327.293,341.21,147194.91,0.910149,0.917733,0.848364,0.999456
cnn-du,DU,40400,269.151,316.351,327.685,150101.53,0.91005,0.91763,0.848188,0.999457
cnn-du,DU,40500,270.476,319.685,328.538,149735.79,0.910123,0.917725,0.848349,0.999458
cnn-du,DU,40600,276.08,327.056,350.961,147058.95,0.910197,0.917787,0.848453,0.99946
cnn-du,DU,40700,269.926,323.834,337.095,150782.34,0.910074,0.917671,0.848255,0.999461
cnn-du,DU,40800,272.772,329.65,335.044,149575.43,0.910049,0.917639,0.848199,0.999462
cnn-du,DU,40900,274.13,324.752,342.981,149199.55,0.910122,0.917708,0.848316,0.999464
cnn-du,DU,41000,276.417,328.863,343.232,148326.73,0.910098,0.917683,0.848272,0.999465
cnn-du,DU,41100,271.277,326.187,340.438,151505.66,0.910146,0.91773,0.848353,0.999466
cnn-du,DU,41200,275.402,328.791,345.229,149599.27,0.910218,0.917784,0.848443,0.999467
cnn-du,DU,41300,275.485,322.399,339.261,149917.41,0.910242,0.91781,0.848487,0.999469
cnn-du,DU,41400,280.712,329.818,340.698,147481.86,0.910266,0.91783,0.84852,0.99947
cnn-du,DU,41500,282.66,332.559,336.815,146819.25,0.910265,0.917807,0.84848,0.999471
cnn-du,DU,41600,276.111,320.358,335.679,150664.07,0.910192,0.917731,0.848349,0.999472
cnn-du,DU,41700,280.128,340.946,349.547,148860.53,0.910288,0.917843,0.84854,0.999474
cnn-du,DU,41800,275.974,326.339,337.309,151463.5,0.910215,0.91776,0.848398,0.999475
cnn-du,DU,41900,279.013,338.797,346.704,150171.96,0.910072,0.917611,0.848141,0.999476
cnn-du,DU,42000,277.449,325.684,343.457,151379.42,0.910095,0.917627,0.848167,0.999477
cnn-du,DU,42100,279.373,334.368,347.472,150694.8,0.910095,0.917658,0.84822,0.999479
cnn-du,DU,42200,284.319,336.477,344.155,148424.82,0.910166,0.917753,0.848382,0.99948
cnn-du,DU,42300,285.185,341.474,344.856,148325.03,0.910071,0.917673,0.848244,0.999481
cnn-du,DU,42400,283.709,328.529,335.093,149448.96,0.910094,0.917717,0.848318,0.999483
cnn-du,DU,42500,280.814,323.386,339.073,151345.74,0.910071,0.917697,0.848282,0.999484
cnn-du,DU,42600,282.466,336.372,339.522,150814.57,0.910117,0.917781,0.848426,0.999486
cnn-du,DU,42700,286.058,335.148,345.961,149270.26,0.910094,0.917754,0.848378,0.999487
cnn-du,DU,42800,279.811,327.726,357.61,152960.38,0.910187,0.917804,0.848462,0.999488
cnn-du,DU,42900,287.143,334.778,347.943,149403.11,0.910163,0.917769,0.848402,0.999489
cnn-du,DU,43000,283.96,328.861,348.918,151429.82,0.91014,0.917735,0.848343,0.99949
cnn-du,DU,43100,287.845,332.282,340.145,149733.3,0.910186,0.917783,0.848425,0.999491
cnn-du,DU,43200,288.482,333.078,342.413,149749.31,0.910093,0.917687,0.84826,0.999492
cnn-du,DU,43300,283.403,325.392,354.182,152786.03,0.910092,0.917708,0.848294,0.999494
cnn-du,DU,43400,287.303,329.603,352.184,151060.24,0.910184,0.917753,0.848371,0.999494
cnn-du,DU,43500,286.768,334.991,348.268,151690.51,0.910276,0.917864,0.84856,0.999496
cnn-du,DU,43600,301.503,334.479,362.356,144609.07,0.910252,0.917851,0.848537,0.999497
cnn-du,DU,43700,286.643,328.752,336.826,152454.37,0.910092,0.917702,0.848281,0.999498
cnn-du,DU,43800,282.789,329.401,337.152,154885.68,0.910137,0.917709,0.848292,0.999499
cnn-du,DU,43900,292.819,334.682,337.007,149921.82,0.910182,0.917767,0.84839,0.9995
cnn-du,DU,44000,290.062,332.279,343.422,151691.93,0.910068,0.91765,0.84819,0.999501
cnn-du,DU,44100,296.297,331.691,357.766,148837.31,0.910068,0.917626,0.848147,0.999502
cnn-du,DU,44200,291.756,334.618,345.391,151496.35,0.909977,0.917522,0.847969,0.999503
cnn-du,DU,44300,294.095,333.19,345.049,150631.43,0.909865,0.91742,0.847795,0.999504
cnn-du,DU,44400,295.093,337.299,349.936,150461.28,0.90991,0.917458,0.847858,0.999505
cnn-du,DU,44500,294.902,328.388,360.276,150897.72,0.909955,0.917509,0.847945,0.999507
