model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
lstm-du,DU,43600,293.51,331.673,341.174,148546.65,0.92695,0.93171,0.877221,0.993416
lstm-du,DU,43700,295.149,327.12,342.05,148060.84,0.926819,0.931585,0.876989,0.99343
lstm-du,DU,43800,286.914,326.628,330.137,152659.02,0.926804,0.931543,0.87694,0.993396
lstm-du,DU,43900,289.583,324.342,331.821,151597.2,0.926834,0.931587,0.877005,0.993413
lstm-du,DU,44000,297.005,329.053,341.058,148145.84,0.926773,0.931517,0.876871,0.993426
lstm-du,DU,44100,289.928,326.692,334.483,152106.59,0.926757,0.931484,0.876802,0.993439
lstm-du,DU,44200,296.908,328.373,337.694,148867.54,0.926674,0.931389,0.876624,0.993452
lstm-du,DU,44300,294.842,327.36,335.537,150249.82,0.926569,0.931286,0.876501,0.993376
lstm-du,DU,44400,289.571,330.968,351.329,153330.14,0.926577,0.931293,0.876503,0.993391
lstm-du,DU,44500,296.262,326.951,337.058,150204.69,0.926607,0.931329,0.876588,0.993362
lstm-du,DU,44600,293.82,331.195,334.8,151793.64,0.926704,0.93142,0.876738,0.993377
lstm-du,DU,44700,295.73,332.765,338.292,151151.38,0.926756,0.93146,0.876798,0.993391
lstm-du,DU,44800,299.929,328.407,346.214,149368.88,0.926786,0.931487,0.876834,0.993406
lstm-du,DU,44900,302.621,328.848,361.942,148370.56,0.926837,0.931515,0.876909,0.993375
lstm-du,DU,45000,296.84,327.733,336.195,151596.92,0.926844,0.931511,0.87689,0.993388
lstm-du,DU,45100,298.995,328.201,334.966,150838.67,0.926763,0.931437,0.876783,0.993359
lstm-du,DU,45200,300.854,332.278,340.272,150239.01,0.926836,0.931497,0.876877,0.993373
lstm-du,DU,45300,300.723,326.551,344.648,150636.74,0.926821,0.93151,0.876887,0.99339
lstm-du,DU,45400,296.106,337.009,347.058,153323.57,0.926872,0.931532,0.876951,0.993359
lstm-du,DU,45500,303.654,326.724,363.711,149841.82,0.926923,0.931586,0.877034,0.993374
lstm-du,DU,45600,303.3,333.049,351.843,150346.02,0.926842,0.931496,0.876899,0.993343
lstm-du,DU,45700,300.632,325.783,344.88,152012.86,0.926871,0.931567,0.87701,0.993362
lstm-du,DU,45800,302.56,330.094,338.044,151374.73,0.926921,0.931631,0.877111,0.993379
lstm-du,DU,45900,303.368,324.429,369.799,151301.57,0.926972,0.931684,0.877192,0.993394
lstm-du,DU,46000,300.866,329.188,334.375,152891.94,0.927043,0.931741,0.877284,0.993408
lstm-du,DU,46100,302.411,327.99,345.935,152441.46,0.927072,0.931733,0.877294,0.993375
lstm-du,DU,46200,303.714,323.009,371.325,152116.95,0.927165,0.93182,0.877471,0.993347
lstm-du,DU,46300,307.59,355.453,374.323,150524.97,0.927063,0.931713,0.877304,0.993317
lstm-du,DU,46400,301.835,322.665,339.377,153726.12,0.927091,0.931735,0.877366,0.993288
lstm-du,DU,46500,306.782,367.79,380.71,151573.3,0.927054,0.931718,0.877322,0.993304
lstm-du,DU,46600,306.202,329.6,380.395,152187.31,0.927103,0.931764,0.877426,0.993276
lstm-du,DU,46700,309.036,376.364,383.754,151115.3,0.927024,0.931695,0.877293,0.993291
lstm-du,DU,46800,301.761,322.595,330.501,155089.87,0.927009,0.931675,0.877279,0.993262
lstm-du,DU,46900,310.484,363.83,376.583,151054.63,0.926994,0.931654,0.877265,0.993233
lstm-du,DU,47000,303.912,326.035,331.992,154650.19,0.927043,0.931686,0.877312,0.993246
lstm-du,DU,47100,307.971,350.007,371.46,152936.49,0.927091,0.931749,0.87741,0.993262
lstm-du,DU,47200,307.177,325.283,379.04,153657.47,0.927119,0.931754,0.87741,0.993275
lstm-du,DU,47300,307.989,359.858,380.125,153577.09,0.927125,0.931768,0.877456,0.993248
lstm-du,DU,47400,305.544,326.2,364.226,155133.23,0.927152,0.931793,0.877488,0.993262
lstm-du,DU,47500,316.887,378.501,384.354,149895.91,0.9272,0.931835,0.877553,0.993276
lstm-du,DU,47600,303.871,321.885,335.959,156645.58,0.927101,0.93176,0.87744,0.99325
lstm-du,DU,47700,316.233,370.062,383.725,150838.24,0.927128,0.931798,0.877494,0.993265
lstm-du,DU,47800,306.437,338.263,367.165,155986.27,0.927197,0.931848,0.877605,0.993237
lstm-du,DU,47900,319.704,376.794,391.514,149825.97,0.927223,0.931866,0.877628,0.99325
lstm-du,DU,48000,316.566,376.533,389.946,151627.0,0.927208,0.931843,0.877609,0.993222
lstm-du,DU,48100,320.314,371.389,384.973,150165.23,0.927235,0.931877,0.877658,0.993237
lstm-du,DU,48200,320.549,375.521,378.304,150367.25,0.927199,0.931857,0.877611,0.993252
lstm-du,DU,48300,320.44,371.854,375.178,150730.37,0.927184,0.931834,0.877592,0.993224
lstm-du,DU,48400,316.579,374.597,385.052,152884.27,0.92719,0.931851,0.877641,0.993198
lstm-du,DU,48500,313.02,372.197,391.923,154942.27,0.927278,0.931928,0.877768,0.993212
lstm-du,DU,48600,324.176,377.195,387.283,149918.39,0.927325,0.931946,0.877822,0.993183
lstm-du,DU,48700,325.557,382.276,389.423,149589.94,0.927392,0.932005,0.877916,0.993197
lstm-du,DU,48800,315.086,373.869,385.508,154878.14,0.927398,0.932018,0.877928,0.993211
lstm-du,DU,48900,328.038,382.158,389.341,149067.87,0.927403,0.932034,0.878007,0.993145
lstm-du,DU,49000,334.644,389.048,391.991,146424.19,0.927408,0.932042,0.878042,0.993119
lstm-du,DU,49100,330.765,384.786,396.361,148443.59,0.927373,0.931998,0.877955,0.993132
lstm-du,DU,49200,331.393,380.515,394.825,148464.1,0.927398,0.932029,0.87803,0.993106
lstm-du,DU,49300,333.968,387.144,392.874,147619.05,0.927444,0.932085,0.878117,0.993122
lstm-du,DU,49400,318.581,373.658,389.206,155062.56,0.92751,0.932133,0.878223,0.993095
lstm-du,DU,49500,333.475,384.195,387.622,148436.77,0.927576,0.932211,0.878349,0.993111
lstm-du,DU,49600,335.218,392.078,398.999,147963.28,0.927581,0.932242,0.87839,0.993127
lstm-du,DU,49700,333.909,387.284,398.046,148843.02,0.927525,0.932201,0.878307,0.993142
lstm-du,DU,49800,337.886,384.879,394.747,147386.81,0.92751,0.932163,0.878231,0.993153
lstm-du,DU,49900,322.142,384.989,390.697,154900.6,0.927455,0.932116,0.878198,0.993087
lstm-du,DU,50000,329.069,381.443,387.031,151943.97,0.92746,0.932133,0.878279,0.993023
lstm-du,DU,50100,342.979,391.442,394.379,146073.15,0.927445,0.932116,0.878269,0.992997
lstm-du,DU,50200,330.644,381.964,385.92,151824.8,0.92755,0.932213,0.878429,0.993011
lstm-du,DU,50300,328.806,385.3,400.232,152977.56,0.927594,0.932244,0.878476,0.993024
lstm-du,DU,50400,346.164,390.345,408.021,145595.62,0.927421,0.932093,0.878289,0.99292
lstm-du,DU,50500,335.896,386.189,388.949,150344.15,0.927426,0.932106,0.878299,0.992935
lstm-du,DU,50600,351.519,392.422,404.273,143946.89,0.927411,0.932093,0.878266,0.992949
lstm-du,DU,50700,337.409,385.422,391.14,150262.73,0.927436,0.932121,0.878334,0.992925
lstm-du,DU,50800,358.937,399.97,421.751,141528.83,0.927461,0.932155,0.878383,0.99294
lstm-du,DU,50900,343.478,389.959,395.976,148189.78,0.927564,0.93226,0.878558,0.992955
lstm-du,DU,51000,353.787,400.502,405.4,144154.61,0.927549,0.932245,0.878521,0.992969
lstm-du,DU,51100,345.747,394.213,407.479,147796.11,0.927593,0.932294,0.878596,0.992984
lstm-du,DU,51200,357.098,403.629,407.436,143377.84,0.927559,0.932269,0.878541,0.992998
lstm-du,DU,51300,359.667,401.066,418.469,142631.85,0.927563,0.932294,0.878602,0.992975
lstm-du,DU,51400,360.387,395.527,400.847,142624.26,0.927626,0.932361,0.87871,0.99299
lstm-du,DU,51500,343.536,396.883,402.801,149911.69,0.927592,0.932337,0.878685,0.992966
lstm-du,DU,51600,362.869,399.637,405.083,142200.15,0.927616,0.932363,0.878721,0.99298
lstm-du,DU,51700,363.866,395.475,403.973,142085.34,0.927621,0.932365,0.878743,0.992955
lstm-du,DU,51800,363.77,401.922,404.453,142397.75,0.927664,0.932405,0.878804,0.992969
lstm-du,DU,51900,362.452,398.676,405.323,143191.4,0.927726,0.932479,0.878924,0.992984
lstm-du,DU,52000,364.342,400.155,402.94,142723.0,0.927712,0.932466,0.878891,0.992998
lstm-du,DU,52100,371.993,404.783,421.527,140056.26,0.927678,0.932432,0.87882,0.99301
lstm-du,DU,52200,371.198,404.507,409.216,140625.6,0.927644,0.932398,0.878749,0.993023
lstm-du,DU,52300,367.869,403.104,405.016,142170.01,0.927572,0.932321,0.878633,0.992997
lstm-du,DU,52400,355.005,396.794,400.621,147603.66,0.927634,0.93238,0.878756,0.992973
lstm-du,DU,52500,383.462,408.263,413.317,136910.69,0.927581,0.93231,0.878624,0.992984
lstm-du,DU,52600,387.996,414.548,428.677,135568.28,0.927624,0.932328,0.878648,0.992995
lstm-du,DU,52700,393.437,410.807,419.509,133947.75,0.927685,0.932375,0.878721,0.993008
lstm-du,DU,52800,381.049,406.879,424.104,138564.96,0.927652,0.932337,0.878643,0.99302
lstm-du,DU,52900,391.46,410.372,424.884,135135.26,0.927732,0.932414,0.87877,0.993034
lstm-du,DU,53000,383.009,409.215,414.137,138377.79,0.927698,0.932369,0.87868,0.993045
lstm-du,DU,53100,384.168,408.524,413.637,138220.73,0.927684,0.932366,0.878664,0.993059
lstm-du,DU,53200,378.158,405.807,424.2,140681.86,0.927707,0.932377,0.878674,0.993071
lstm-du,DU,53300,392.761,408.047,408.99,135705.9,0.927786,0.93247,0.878828,0.993086
lstm-du,DU,53400,393.373,412.282,438.623,135749.0,0.927809,0.932488,0.87885,0.993099
lstm-du,DU,53500,392.409,406.719,415.428,136337.26,0.927794,0.93249,0.878842,0.993113
lstm-du,DU,53600,390.164,406.116,408.743,137378.28,0.927817,0.932498,0.878848,0.993125
lstm-du,DU,53700,393.2,410.472,424.472,136571.58,0.927821,0.932502,0.878845,0.993138
lstm-du,DU,53800,389.306,407.861,409.941,138194.59,0.927844,0.932517,0.878862,0.99315
lstm-du,DU,53900,392.553,409.607,412.465,137306.29,0.927792,0.932463,0.878757,0.993162
lstm-du,DU,54000,385.639,407.513,415.259,140027.49,0.927722,0.932391,0.87862,0.993173
lstm-du,DU,54100,390.683,409.158,412.728,138475.56,0.927726,0.932374,0.87861,0.993147
lstm-du,DU,54200,392.327,409.968,445.007,138150.11,0.927749,0.932394,0.878665,0.993123
lstm-du,DU,54300,393.16,406.003,411.637,138111.54,0.927716,0.932359,0.878593,0.993135
lstm-du,DU,54400,393.811,408.362,413.619,138137.37,0.927721,0.932372,0.878663,0.993075
lstm-du,DU,54500,393.826,409.23,424.562,138385.87,0.927743,0.932402,0.878705,0.993089
lstm-du,DU,54600,392.998,407.898,415.382,138931.92,0.927729,0.932371,0.878699,0.993027
lstm-du,DU,54700,392.219,406.625,410.198,139462.77,0.927697,0.93235,0.878708,0.992968
lstm-du,DU,54800,394.713,406.522,408.43,138835.01,0.927755,0.932414,0.878809,0.992982
lstm-du,DU,54900,392.024,405.595,408.905,140042.28,0.927778,0.932434,0.878835,0.992995
lstm-du,DU,55000,392.906,405.517,408.671,139982.52,0.9278,0.932449,0.87888,0.992971
lstm-du,DU,55100,392.523,405.507,430.433,140374.0,0.927786,0.932434,0.878845,0.992984
lstm-du,DU,55200,392.447,405.187,408.321,140655.95,0.927736,0.932402,0.878833,0.992926
lstm-du,DU,55300,392.904,407.288,409.858,140746.95,0.927794,0.932454,0.878914,0.992939
lstm-du,DU,55400,393.695,406.384,439.987,140717.9,0.927834,0.932491,0.878971,0.992952
lstm-du,DU,55500,393.959,408.358,440.031,140877.48,0.927874,0.932542,0.879051,0.992966
lstm-du,DU,55600,393.809,408.499,422.215,141185.36,0.927878,0.932526,0.879041,0.992941
lstm-du,DU,55700,392.74,406.099,412.292,141823.96,0.927935,0.932579,0.879125,0.992954
lstm-du,DU,55800,391.277,407.328,408.669,142610.13,0.927921,0.932564,0.879117,0.992931
lstm-du,DU,55900,392.281,406.875,408.976,142500.02,0.927943,0.932577,0.87913,0.992942
lstm-du,DU,56000,391.629,404.684,408.693,142992.65,0.927946,0.932574,0.879143,0.992919
lstm-du,DU,56100,392.275,405.476,411.928,143011.96,0.928021,0.932651,0.879269,0.992933
lstm-du,DU,56200,392.361,405.37,406.971,143235.55,0.927954,0.93259,0.879151,0.992945
lstm-du,DU,56300,392.245,407.493,411.521,143532.61,0.927886,0.932511,0.879003,0.992955
lstm-du,DU,56400,392.937,406.399,408.169,143534.4,0.927943,0.932575,0.879105,0.992969
lstm-du,DU,56500,392.217,406.665,409.376,144052.75,0.927929,0.932572,0.87909,0.992983
lstm-du,DU,56600,394.187,406.022,412.235,143586.84,0.927986,0.932633,0.879187,0.992996
lstm-du,DU,56700,391.086,404.77,406.311,144980.75,0.927989,0.932645,0.879199,0.993009
lstm-du,DU,56800,393.319,408.492,409.484,144412.11,0.92794,0.93262,0.879171,0.992989
lstm-du,DU,56900,391.119,404.985,407.709,145479.85,0.927873,0.932553,0.879043,0.993
lstm-du,DU,57000,393.457,405.591,410.378,144869.88,0.927825,0.932518,0.87897,0.993013
lstm-du,DU,57100,392.424,404.486,408.927,145505.76,0.927898,0.932576,0.879091,0.99299
lstm-du,DU,57200,393.208,406.575,407.865,145470.08,0.927885,0.932559,0.879053,0.993002
lstm-du,DU,57300,393.815,406.087,477.329,145499.89,0.927871,0.932548,0.879023,0.993014
lstm-du,DU,57400,390.855,403.93,425.751,146857.67,0.927805,0.932477,0.878916,0.99299
lstm-du,DU,57500,392.349,404.905,448.134,146553.23,0.927861,0.93254,0.879016,0.993004
lstm-du,DU,57600,391.307,404.294,469.883,147198.93,0.92783,0.932511,0.878956,0.993015
lstm-du,DU,57700,391.651,403.846,446.824,147325.16,0.92773,0.932435,0.878837,0.992994
lstm-du,DU,57800,392.382,406.14,475.427,147305.36,0.927734,0.93243,0.878819,0.993006
lstm-du,DU,57900,390.496,404.121,408.644,148273.12,0.927668,0.932371,0.878706,0.993017
lstm-du,DU,58000,392.227,404.852,431.477,147873.53,0.927621,0.932327,0.878619,0.993029
lstm-du,DU,58100,392.274,412.256,448.017,148110.61,0.92759,0.932297,0.87861,0.992972
lstm-du,DU,58200,390.685,403.248,406.743,148969.16,0.927629,0.932337,0.878698,0.992951
lstm-du,DU,58300,390.448,402.737,405.143,149315.5,0.927599,0.9323,0.878624,0.992962
lstm-du,DU,58400,391.101,406.588,471.816,149321.93,0.927551,0.932251,0.878527,0.992973
lstm-du,DU,58500,389.875,400.938,402.885,150048.06,0.927573,0.93227,0.878604,0.992917
lstm-du,DU,58600,393.964,433.078,468.346,148744.72,0.927611,0.932306,0.878658,0.99293
lstm-du,DU,58700,391.694,405.315,465.056,149861.89,0.927598,0.93228,0.87863,0.992906
lstm-du,DU,58800,390.453,402.23,446.357,150594.34,0.927568,0.932252,0.878572,0.992918
lstm-du,DU,58900,390.456,404.483,441.863,150849.16,0.927606,0.9323,0.878647,0.992932
lstm-du,DU,59000,392.515,409.076,479.005,150312.85,0.927627,0.932321,0.878701,0.99291
lstm-du,DU,59100,394.479,434.052,470.486,149817.71,0.927631,0.932316,0.878684,0.992921
lstm-du,DU,59200,390.875,401.29,474.493,151455.02,0.927517,0.932217,0.878524,0.9929
lstm-du,DU,59300,393.188,437.99,463.801,150818.27,0.927437,0.932133,0.878366,0.99291
lstm-du,DU,59400,394.088,466.313,472.901,150727.69,0.927475,0.932166,0.878443,0.992889
lstm-du,DU,59500,391.152,401.151,483.21,152114.78,0.927429,0.932122,0.878355,0.9929
lstm-du,DU,59600,389.85,400.889,457.119,152879.36,0.927399,0.932097,0.878327,0.992879
lstm-du,DU,59700,392.639,403.813,467.746,152047.93,0.927387,0.932091,0.878307,0.992891
lstm-du,DU,59800,393.289,409.69,458.504,152051.03,0.927441,0.932132,0.878372,0.992902
lstm-du,DU,59900,393.2,403.609,468.359,152339.69,0.927462,0.932127,0.878356,0.992912
lstm-du,DU,60000,393.391,404.01,471.542,152520.07,0.9275,0.932161,0.878432,0.99289
lstm-du,DU,60100,394.832,451.468,471.445,152216.8,0.927488,0.932148,0.878426,0.992869
lstm-du,DU,60200,393.002,403.749,449.246,153179.79,0.927425,0.932096,0.87835,0.992848
lstm-du,DU,60300,394.775,452.057,475.626,152745.4,0.92743,0.93209,0.878356,0.992826
lstm-du,DU,60400,392.656,402.343,472.56,153824.18,0.927401,0.932067,0.878307,0.992838
lstm-du,DU,60500,395.921,472.231,482.731,152808.42,0.927471,0.932123,0.878397,0.992849
lstm-du,DU,60600,396.05,465.745,483.843,153011.03,0.927426,0.932084,0.878318,0.992861
lstm-du,DU,60700,398.612,471.287,476.895,152278.41,0.927496,0.932145,0.878418,0.992873
lstm-du,DU,60800,400.076,476.865,481.363,151971.14,0.927516,0.932157,0.878456,0.992851
lstm-du,DU,60900,399.148,473.472,480.349,152574.98,0.927488,0.932122,0.878411,0.992829
lstm-du,DU,61000,398.874,469.155,474.555,152930.31,0.927443,0.932081,0.87833,0.992841
lstm-du,DU,61100,399.944,472.599,482.648,152771.46,0.927463,0.9321,0.878353,0.992852
lstm-du,DU,61200,414.056,479.819,481.325,147806.0,0.927386,0.932022,0.878207,0.992863
lstm-du,DU,61300,398.812,473.904,483.827,153706.49,0.927341,0.931988,0.878162,0.992843
lstm-du,DU,61400,417.218,481.614,487.171,147165.17,0.927313,0.931957,0.878124,0.992821
lstm-du,DU,61500,407.062,477.084,484.564,151082.63,0.927252,0.931911,0.878033,0.992834
lstm-du,DU,61600,423.151,483.091,487.036,145574.49,0.927273,0.931936,0.878067,0.992846
lstm-du,DU,61700,404.776,478.628,481.286,152430.02,0.92731,0.931966,0.878112,0.992857
lstm-du,DU,61800,393.55,408.382,476.317,157031.99,0.927346,0.931999,0.878161,0.992869
lstm-du,DU,61900,409.631,479.058,484.124,151111.77,0.927351,0.93199,0.878138,0.992879
lstm-du,DU,62000,396.419,467.387,479.305,156400.35,0.927387,0.932029,0.878197,0.992891
lstm-du,DU,62100,413.913,477.026,482.2,150031.59,0.927391,0.932031,0.878192,0.992902
lstm-du,DU,62200,413.807,482.214,485.176,150311.56,0.927412,0.932037,0.878195,0.992912
lstm-du,DU,62300,425.865,484.763,506.458,146290.41,0.927448,0.932075,0.878278,0.992892
lstm-du,DU,62400,397.909,472.555,481.783,156819.87,0.927468,0.932083,0.878284,0.992903
lstm-du,DU,62500,422.009,482.298,488.755,148101.14,0.927424,0.932041,0.878201,0.992913
lstm-du,DU,62600,397.27,471.616,481.501,157575.47,0.927444,0.932045,0.8782,0.992923
lstm-du,DU,62700,417.946,478.794,483.487,150019.36,0.927432,0.932029,0.878188,0.992902
lstm-du,DU,62800,397.685,465.367,484.502,157913.74,0.927389,0.931991,0.878137,0.992882
lstm-du,DU,62900,429.516,485.347,487.97,146443.88,0.927361,0.931973,0.878097,0.992894
lstm-du,DU,63000,423.818,484.528,495.819,148648.59,0.927238,0.931861,0.877913,0.992873
lstm-du,DU,63100,432.268,484.526,488.489,145974.31,0.927274,0.931897,0.878041,0.992791
lstm-du,DU,63200,427.869,483.403,486.419,147708.78,0.927247,0.931871,0.878012,0.99277
lstm-du,DU,63300,439.357,485.422,496.799,144074.2,0.927251,0.931862,0.878011,0.992749
lstm-du,DU,63400,406.726,480.763,487.142,155878.76,0.92724,0.931846,0.877975,0.99276
lstm-du,DU,63500,438.111,485.436,492.025,144940.3,0.92726,0.93187,0.878009,0.992772
lstm-du,DU,63600,410.844,480.876,487.185,154803.43,0.927296,0.9319,0.878053,0.992783
lstm-du,DU,63700,445.346,488.463,498.375,143034.88,0.927316,0.931926,0.878089,0.992795
lstm-du,DU,63800,414.886,483.032,485.768,153777.26,0.92732,0.93192,0.878071,0.992805
lstm-du,DU,63900,448.279,488.66,493.995,142545.29,0.927355,0.931951,0.878142,0.992785
lstm-du,DU,64000,420.036,483.485,485.394,152368.03,0.927391,0.931965,0.878183,0.992764
lstm-du,DU,64100,450.194,485.648,493.699,142383.07,0.92741,0.931979,0.878199,0.992774
lstm-du,DU,64200,424.975,481.805,485.804,151067.57,0.927461,0.93202,0.878288,0.992754
lstm-du,DU,64300,462.106,490.983,496.309,139145.53,0.927465,0.932037,0.878333,0.992736
lstm-du,DU,64400,456.109,490.286,491.646,141194.4,0.927407,0.931977,0.878243,0.992716
lstm-du,DU,64500,453.4,488.139,511.476,142258.45,0.927442,0.932008,0.878313,0.992696
lstm-du,DU,64600,466.549,495.766,516.264,138463.59,0.927415,0.931995,0.878304,0.992678
lstm-du,DU,64700,465.258,489.621,493.575,139062.73,0.927481,0.932077,0.878438,0.992692
lstm-du,DU,64800,473.251,491.876,493.644,136925.25,0.927469,0.932065,0.878409,0.992703
lstm-du,DU,64900,468.886,490.605,497.106,138413.16,0.927458,0.932052,0.878377,0.992714
lstm-du,DU,65000,477.048,493.941,496.953,136254.59,0.927446,0.932032,0.878334,0.992724
lstm-du,DU,65100,463.199,488.912,491.61,140544.28,0.927465,0.932044,0.878346,0.992734
lstm-du,DU,65200,469.505,489.234,493.851,138869.79,0.927485,0.932065,0.878375,0.992746
lstm-du,DU,65300,473.231,489.803,495.286,137987.69,0.927473,0.932059,0.878356,0.992757
lstm-du,DU,65400,475.793,492.752,519.729,137454.7,0.927446,0.932035,0.878304,0.992768
lstm-du,DU,65500,478.17,492.205,523.068,136980.44,0.927466,0.932052,0.878349,0.992749
lstm-du,DU,65600,476.487,489.327,493.422,137674.38,0.9275,0.932084,0.878398,0.99276
lstm-du,DU,65700,474.232,490.249,496.472,138539.65,0.927428,0.93201,0.878282,0.99274
lstm-du,DU,65800,479.841,491.468,516.112,137128.75,0.927508,0.932092,0.878418,0.992752
lstm-du,DU,65900,480.986,492.228,502.444,137010.25,0.92742,0.932008,0.878285,0.992732
lstm-du,DU,66000,455.044,486.984,490.782,145041.05,0.92747,0.932064,0.878374,0.992744
lstm-du,DU,66100,477.257,492.615,494.656,138499.69,0.927504,0.932086,0.878406,0.992754
lstm-du,DU,66200,480.77,488.404,491.622,137695.66,0.927538,0.932107,0.878435,0.992764
lstm-du,DU,66300,481.113,488.998,490.977,137805.4,0.927481,0.93206,0.878389,0.992716
lstm-du,DU,66400,482.875,493.775,498.676,137509.8,0.927455,0.93202,0.878312,0.992725
lstm-du,DU,66500,478.998,490.115,493.064,138831.36,0.927368,0.931918,0.878125,0.992733
lstm-du,DU,66600,469.54,491.04,493.63,141840.98,0.927387,0.93193,0.878137,0.992743
lstm-du,DU,66700,481.482,489.579,492.37,138530.76,0.927436,0.931971,0.878202,0.992753
lstm-du,DU,66800,477.532,492.942,498.07,139885.93,0.92738,0.931911,0.878088,0.992763
lstm-du,DU,66900,481.66,489.283,490.847,138894.65,0.927294,0.931825,0.877928,0.992772
lstm-du,DU,67000,476.646,491.212,495.957,140565.48,0.927194,0.931736,0.877785,0.992753
lstm-du,DU,67100,481.431,488.498,491.558,139376.1,0.927183,0.931729,0.877764,0.992764
lstm-du,DU,67200,481.546,488.693,517.699,139550.53,0.927173,0.931721,0.87774,0.992775
lstm-du,DU,67300,480.854,491.189,495.304,139959.33,0.927192,0.931732,0.877776,0.992756
lstm-du,DU,67400,481.299,490.895,496.279,140037.74,0.927255,0.931792,0.877874,0.992767
lstm-du,DU,67500,479.878,489.429,494.191,140660.85,0.927304,0.931822,0.877919,0.992776
lstm-du,DU,67600,481.969,493.234,522.271,140257.87,0.927278,0.931804,0.877879,0.992787
lstm-du,DU,67700,481.121,488.244,521.226,140713.02,0.927312,0.931837,0.87793,0.992798
lstm-du,DU,67800,482.949,492.173,497.318,140387.6,0.927271,0.93179,0.877861,0.992778
lstm-du,DU,67900,480.624,487.601,490.724,141274.62,0.927216,0.931735,0.877756,0.992788
lstm-du,DU,68000,480.391,489.62,492.664,141551.36,0.927206,0.931715,0.877713,0.992797
lstm-du,DU,68100,479.819,488.354,489.787,141928.49,0.927166,0.93166,0.877632,0.992776
lstm-du,DU,68200,481.033,488.837,523.949,141778.35,0.927199,0.931707,0.877705,0.992789
lstm-du,DU,68300,481.461,486.913,492.342,141860.03,0.927189,0.931689,0.877711,0.99274
lstm-du,DU,68400,479.912,487.752,493.678,142526.2,0.927208,0.931694,0.877737,0.992721
lstm-du,DU,68500,480.334,487.131,489.506,142609.18,0.927212,0.931702,0.877765,0.992703
lstm-du,DU,68600,480.526,487.049,492.109,142760.34,0.927187,0.931679,0.877716,0.992713
lstm-du,DU,68700,481.234,486.58,517.263,142758.08,0.927205,0.931698,0.877741,0.992724
lstm-du,DU,68800,482.549,489.552,522.25,142576.14,0.927253,0.93174,0.877807,0.992734
lstm-du,DU,68900,480.541,486.048,488.876,143380.12,0.927242,0.93173,0.877781,0.992745
lstm-du,DU,69000,480.502,487.336,521.232,143599.69,0.927275,0.931761,0.877873,0.992698
lstm-du,DU,69100,482.735,494.941,536.083,143142.85,0.927279,0.931758,0.87786,0.992708
lstm-du,DU,69200,481.856,489.657,494.244,143611.5,0.927283,0.931755,0.877846,0.992717
lstm-du,DU,69300,480.042,485.51,488.245,144362.33,0.927287,0.931772,0.877867,0.992729
lstm-du,DU,69400,482.783,488.635,523.635,143749.92,0.927262,0.931751,0.877866,0.992683
lstm-du,DU,69500,481.615,486.231,533.292,144306.23,0.927223,0.93171,0.877786,0.992692
lstm-du,DU,69600,480.508,489.463,519.399,144846.56,0.92727,0.931757,0.877861,0.992703
lstm-du,DU,69700,480.804,485.95,539.211,144965.47,0.927231,0.931725,0.877819,0.992686
lstm-du,DU,69800,480.713,488.114,498.366,145200.91,0.927264,0.931745,0.877847,0.992695
lstm-du,DU,69900,480.347,488.417,521.664,145519.77,0.927282,0.931753,0.877853,0.992704
lstm-du,DU,70000,480.412,486.133,542.378,145708.33,0.9273,0.931765,0.87789,0.992686
lstm-du,DU,70100,481.924,487.499,546.78,145458.75,0.927304,0.931773,0.877895,0.992697
lstm-du,DU,70200,480.609,488.104,522.972,146064.77,0.927407,0.931879,0.878073,0.992709
lstm-du,DU,70300,478.622,486.637,490.344,146879.94,0.927383,0.931856,0.878025,0.992719
lstm-du,DU,70400,479.625,486.058,487.88,146781.35,0.927429,0.931895,0.878087,0.992729
lstm-du,DU,70500,477.964,486.664,518.298,147500.71,0.927447,0.93191,0.878104,0.992739
lstm-du,DU,70600,481.018,489.316,493.012,146771.94,0.927493,0.931951,0.878169,0.99275
lstm-du,DU,70700,482.488,520.834,566.749,146532.08,0.927511,0.931969,0.878193,0.99276
lstm-du,DU,70800,483.084,488.983,528.399,146558.32,0.927542,0.932003,0.878244,0.992771
lstm-du,DU,70900,481.99,486.385,561.037,147098.48,0.927504,0.931973,0.878205,0.992754
lstm-du,DU,71000,480.283,485.959,558.938,147829.41,0.927507,0.931976,0.878204,0.992764
lstm-du,DU,71100,481.345,514.672,557.466,147710.96,0.927581,0.932047,0.878321,0.992775
lstm-du,DU,71200,478.925,485.689,552.228,148666.34,0.927556,0.932031,0.878284,0.992785
lstm-du,DU,71300,482.556,524.822,550.555,147754.9,0.927602,0.932072,0.878348,0.992795
lstm-du,DU,71400,479.66,487.093,490.083,148855.58,0.927647,0.93211,0.878409,0.992805
lstm-du,DU,71500,483.64,543.019,567.106,147837.13,0.92758,0.932044,0.878305,0.992787
lstm-du,DU,71600,482.284,524.473,558.444,148460.3,0.927514,0.931981,0.878186,0.992796
lstm-du,DU,71700,480.643,490.152,550.454,149175.02,0.927448,0.931909,0.878074,0.992777
lstm-du,DU,71800,480.951,487.325,490.336,149287.61,0.927479,0.931934,0.87811,0.992787
lstm-du,DU,71900,479.862,485.282,557.908,149834.61,0.927441,0.931903,0.878069,0.992769
